Name_Service,Name_Maschine,AbsatzmengeFaktor,PersonalkostenFaktor,EnergiekostenFaktor,ReparaturkostenProStueckFaktor,MaterialkostenFaktor,WartungskostenFaktor,AbsatzpreisFaktor
Service 3069,Maschine 5497,1.1372828141787608,1.0135609094040907,0.9948280931156754,1.0098811342932477,0.9959650637655113,1.0079935622329157,1.0254063875059045
Service 769,Maschine 5227,1.3219100248434388,0.8466198181309373,0.9757493307262944,0.9886981909110616,1.0086823348002139,0.9871770730007816,0.9825970391595091
Service 9472,Maschine 6178,1.1226968400738364,0.9370993873250453,0.9896059557736373,1.0058856108597083,0.9972583794892531,0.9918258777386386,0.9785769875880581
Service 3383,Maschine 5708,1.0491448663975298,0.893846372643405,1.001112620188965,0.9657897717546938,1.0066942779384576,0.9796890671369587,1.0222032974314232
Service 6326,Maschine 1837,1.3484803905799134,0.945786256391992,0.9876227900427872,0.9980104527762926,1.0102413570911124,1.0149878888610187,1.0012331843472224
Service 1442,Maschine 6711,1.2247124431001362,0.9356077844309565,0.9944709542283829,0.966562995306795,1.0032706176684727,1.0207433509368329,0.9842224920915517
Service 2812,Maschine 6269,1.133759579002552,0.7682530679180337,0.9989940125586751,1.0160161652944797,1.0016008112344716,1.004242090616266,0.9984437354110106
Service 6744,Maschine 4811,1.2680748261148314,1.0843692118690658,0.9789306502405124,0.9376675330669106,1.003701639776298,0.975818941845552,1.0226337552646365
Service 2388,Maschine 5810,1.1790747763505605,0.791933283204427,0.9894107765061425,1.0258897476425004,0.9799294063214722,1.010464521678336,1.023357441965313
Service 9935,Maschine 5959,1.0629338765856569,0.8924109395305394,1.0087660847645818,0.996984483839688,1.0154883347960935,0.9839960183025714,1.0032464099696583
Service 1912,Maschine 3727,1.2285233704800256,0.989906566025764,1.030550484063248,1.030153390364556,0.993707239361858,0.9513233160226752,1.0022046418614676
Service 4092,Maschine 7702,1.2299811127043563,0.9680380367089023,0.9965286817791029,0.9772976842139844,1.0099859790250847,0.9960408317124351,1.0136276015431631
Service 2607,Maschine 1659,1.236138418406705,0.9622254335728817,0.9744225993344277,0.9933859365558875,1.0108257046478089,0.9984026113496076,1.0134361696322645
Service 8897,Maschine 8600,1.1512297560473788,0.9562447649302467,1.0255620637490848,1.0094691802423141,0.995781500432905,0.9799605641040389,1.0101729387455238
Service 6485,Maschine 6169,1.0609646296722244,0.9239513333234346,1.0151053865145214,1.0305313439217123,0.992485923343552,1.0095365198018607,1.0061052650051512
Service 137,Maschine 663,1.1284593145875421,1.1785971863215918,0.9814834134584973,1.0160652451231895,0.9972102487758792,0.9949789282854599,1.0000813792907104
Service 9221,Maschine 9578,1.3283169241943718,0.9614426562901008,1.00585270009589,0.9965099673259439,0.9953625395478977,1.006033289777089,0.9879203673144187
Service 3647,Maschine 9354,1.2011763187090199,1.0985190432412162,0.9890343838297334,1.0328897350990272,1.0248664693328478,1.014220978898429,1.0104504916976587
Service 148,Maschine 7339,1.1474001873861768,0.7954664820946447,0.992879124067379,0.9799758462074262,0.9675472396542021,1.0070778395491948,0.9577924161357995
Service 7775,Maschine 8053,1.2852361295143593,0.8034494077958786,0.9826782750696827,0.9872666905247617,1.001081840822921,1.0195725670338869,1.0066991232196107
Service 9269,Maschine 3180,1.1584784637426497,1.0625963092041038,1.0191206301852982,1.0002700368446413,0.997577177349241,1.0042422124441486,1.014113500480602
Service 2250,Maschine 1378,1.26224087993159,0.974711819349936,0.9966129274740383,0.9820611241674396,0.9993560300205195,1.0021380675998661,1.0305546734754225
Service 3264,Maschine 1209,1.1547809718184976,0.9298730961390752,0.9884775510769578,1.0268520574494122,1.0327105832558348,1.0123179462110536,1.0071189666009972
Service 3638,Maschine 8281,1.1560932051529058,0.7772707860807789,1.0182927308692569,1.0078205608536146,1.01556211428998,1.012352340950388,0.9995528688358734
Service 9088,Maschine 8324,1.1661880356848713,0.8137818956515188,1.0345940013586075,0.9900289475628697,1.0021040850824554,1.0136569102305466,0.9915113607487309
Service 6090,Maschine 4322,1.1550796585579415,1.0494624685707241,1.0192143236617874,0.9939107875584522,0.9776211064469588,1.0012790032204737,0.9955509479998996
Service 7495,Maschine 8858,1.173695289820399,1.0116667205970815,0.9821993141404285,0.9897328176104947,1.0286307123860956,1.0178726184203812,1.0124018623300965
Service 1925,Maschine 3534,1.2058723470466912,0.836940307130009,0.9898684239780559,0.991776912501629,0.9871235962589361,0.9881026740237426,0.9861552138013592
Service 4376,Maschine 6511,1.3665024288495398,0.883113561618624,1.0196229677608888,0.9754834234153108,1.0092194863261705,0.994995626016185,1.0190831841564238
Service 3177,Maschine 5253,1.202929011156445,0.767182417965208,0.9824187787721046,0.9806101029790996,0.9998248513289391,1.0095032748307937,1.0052650218488532
Service 2426,Maschine 6070,1.2598317981518963,0.8135323584525093,1.0125421141814408,0.9927531869316678,1.0016362553241116,0.9807340308952495,0.9986194484871697
Service 4241,Maschine 265,1.1260154967735594,0.8924159830412597,0.9599120258182091,0.9899573874766742,1.00654236367626,1.0246982098725819,1.0351846497272632
Service 6579,Maschine 8692,1.33418185957696,1.0462346534238711,1.0137907643733026,0.9673844756378102,0.9766539088018935,0.9903018404656286,0.9976209026040412
Service 7341,Maschine 6303,1.2322886860964826,0.7341829054825295,0.9718321883524385,1.013944180676381,1.0156019702611279,1.0016120802584203,1.0189322138612573
Service 8798,Maschine 6061,1.3875030753133817,0.9216761135812316,0.9786293471078952,1.0152139337681663,1.0179151580120822,0.9680803995385532,1.0092920367402922
Service 6802,Maschine 1477,1.2169188351898588,0.9378681656237967,0.9983223023822073,1.0042722579130952,1.021631990446187,0.9664838243762697,1.0114789624535243
Service 1360,Maschine 7285,1.4395293285903585,0.9167502324740849,0.9843381221646792,0.9929778352601177,0.9602765794312346,1.0107833948073486,0.9695479393156665
Service 5506,Maschine 7950,1.1840923438452013,1.042463829162906,0.9888102202151788,0.9948183885491467,0.9946117684103123,0.9911746014766614,1.0004287919240527
Service 2473,Maschine 7949,1.0577313550161096,0.6741033902767277,1.0109116995207437,0.9903631544380658,0.9813470488547866,0.9760676536470899,0.9971788239223
Service 4605,Maschine 7421,1.173920328964209,0.5927640853572615,0.9905104221127642,1.0043990085836516,1.010438579770176,1.0067470614017964,0.9951502387986967
Service 4024,Maschine 7619,1.0752882415477099,0.7835632592597193,1.0021703287790196,1.0033375240302653,0.9633960987999569,1.0213293262103127,1.0092549353199374
Service 6791,Maschine 9347,1.3796704753713387,0.9811731793662601,0.9944070978936322,1.035483749048377,1.0049943706359197,1.0131859945417139,0.9816322063110952
Service 2519,Maschine 7635,1.199885893561311,0.8182379713917033,0.999325768903072,1.0229472499202419,1.00139743865268,0.9784354952475341,1.0368900601275195
Service 8739,Maschine 1721,1.0164085455298442,0.7113580519022319,1.0094332027449784,0.9915808982349005,1.0065425042699956,1.011068049001806,1.0011053550483002
Service 9014,Maschine 4699,1.1303882139935293,0.7406714860771135,0.9901297429278677,0.9778119528446769,0.9827087045957297,1.0096911621149804,0.9842975890648907
Service 9622,Maschine 9914,1.2681618122055773,0.7734691438385455,0.9668565530556862,0.9679972806588824,1.0113551644795353,1.0045338987247,1.0349386055548115
Service 5589,Maschine 8385,1.0663087281813197,0.6902338855157588,1.0110056006203676,0.9992777909974819,1.012261407965548,1.0182017534700254,0.9912602812724021
Service 431,Maschine 3210,1.0626775437083824,0.9650914504461747,1.0253194134955927,0.992128411424044,1.0088898836037894,0.9971336886435306,1.0125926438502646
Service 7634,Maschine 4564,1.1396518423078592,0.7237446391506356,1.0137695489366185,1.0057479536062164,0.9888804106146911,0.9829161409843072,1.01000370863398
Service 2395,Maschine 1368,1.4071394139683955,0.9501676906078296,0.9968714396223108,0.9889472689377041,0.9956070665570189,0.9949012025246318,0.9852703094382919
Service 7334,Maschine 3400,1.2995762000055335,1.0067463327148938,0.9774814345494287,0.9888305774608224,1.0103119218241485,1.0051706271533403,0.9783469728379806
Service 9619,Maschine 1629,1.3317758557631347,0.9342590548530475,0.9982663675721978,1.003126514717768,1.0122384039430599,1.0252584450883733,0.9862780100331815
Service 1219,Maschine 9084,1.250861495133607,0.7969283499666412,0.9822439835840188,1.0288379866485575,1.0108658935254191,1.022670729133826,0.9597019298152829
Service 8472,Maschine 1253,1.1582236990863362,0.8525256991830321,0.9828589361718584,1.0037324661470777,1.0107888968892438,1.036149327846442,0.9948803173877341
Service 9581,Maschine 5575,1.0311509791419475,0.8900824945667797,0.9469488786021313,0.979103452679392,0.9925900444150447,0.9929170622421615,0.9634337441957126
Service 3562,Maschine 3475,1.2485936425754125,0.860763505511354,0.9853489757318626,0.9968827303131427,0.9959891317397237,0.9751596880651379,0.9875103317575014
Service 4779,Maschine 4110,1.0981839194987937,0.8885495348180987,0.982340215284569,0.9821375019901895,1.0138642361720285,0.9740763750786228,1.0180142037964972
Service 3939,Maschine 4848,1.0938312770013439,0.6886739521846276,1.0002527501102043,0.9819937906441704,1.015599121195939,1.0237041550959978,0.989424999316818
Service 1506,Maschine 6752,1.2471603458540663,0.8915943694631981,0.9993765995963936,0.9989290211008304,1.016882202033808,1.0043102371238932,0.9966802053184682
Service 6393,Maschine 8127,1.2035182554480182,0.8950644297129015,1.006398199835784,0.9984995835205491,0.9990690565566354,0.9757373785016923,1.003251686267843
Service 5513,Maschine 9141,1.1041163029506826,0.9965130748353708,1.0061635893197167,0.9871804875106407,1.022703114415531,0.9736230049304301,1.018065222462549
Service 4726,Maschine 9448,1.307378197481856,0.9885079805059529,0.9997264742592784,0.9834884373393082,1.0069734178139136,0.9912698094712911,1.0036214029623465
Service 7337,Maschine 6049,1.0325064755466666,0.980695276099715,0.9809168921254923,1.0093857384025462,1.0180612646404907,1.0476423673117699,1.0102934247921984
Service 766,Maschine 6099,1.3332090437916597,0.9029637032158844,0.997892569968622,1.0015519900250327,1.0011866016771482,1.0094108109834603,0.9812488689218165
Service 944,Maschine 6368,1.0553367398340379,1.064431540602574,0.9780673595617292,0.9993331076610696,1.0234975168439153,1.0099990799476293,1.0275215065089538
Service 2048,Maschine 4407,1.2846590142148402,0.8327312815239143,0.9974312891004325,0.9929132181864243,0.9909637935420116,1.0203251250571195,1.0104619244063913
Service 2870,Maschine 4587,1.0681935077889808,0.9592588986725465,1.0160329603746068,0.9854671031849478,0.9966266397529955,1.0060935898809176,1.001760620686185
Service 9787,Maschine 9132,1.245928525196973,0.83647804684516,0.9894650393068989,1.0016675541447242,1.0296006143572463,1.0081492693915237,0.9517138245322653
Service 7193,Maschine 8799,1.1770937152689251,1.0791883741593524,0.9918060559412745,0.9907957547844811,0.9952078035048451,0.9932541909400086,1.009649931894933
Service 6116,Maschine 575,1.0995615244958699,0.958932463333137,0.9695836313453174,0.9818779722473198,1.0191763139002532,0.9895576091482645,0.9961096326784767
Service 922,Maschine 5855,1.164432802546031,0.8311121665374688,0.9992797001436541,1.0227212545951556,1.0052163935121337,0.9907708215355135,0.9922393554489976
Service 2008,Maschine 6698,1.3334444602654036,0.9289608121477215,1.019614468824194,1.0530593127706533,0.9968052079788402,0.9998898323052593,1.0147098179877592
Service 3899,Maschine 430,1.1768976285886896,0.9816462614177978,0.9998161560955143,1.0085608712762733,0.9910532857215968,1.000380281452327,0.9608361346096188
Service 4215,Maschine 6791,1.1678196975876143,0.9574838558705983,1.0404991412895892,1.022240463633183,0.9834948202528487,0.9885482011735792,1.0221438064437087
Service 2063,Maschine 4799,1.197960881706657,0.7310698549650398,1.0057630289969528,1.051128652845364,1.0069228222265743,1.001574586624286,1.0053209951245454
Service 9346,Maschine 835,0.919149876173466,0.9957653903215001,1.0141755422725167,0.9973364404328675,0.9795725583849179,1.024038197630006,0.9832121710832329
Service 9996,Maschine 9789,1.2396974439599284,0.9138408136722785,0.9950522232025336,1.0162358334893455,0.9874557532131696,0.999922855803481,0.989649229876914
Service 9117,Maschine 1938,1.073542704674728,0.805107905296435,0.9855641546817249,0.9917920678685952,0.9685061955831457,0.9940051783503278,1.0025773909092324
Service 9810,Maschine 1688,1.347898697350866,0.7745860091766746,0.9890028617420988,1.0133304038550375,0.9817586142855204,0.9730792958163152,0.9651329078287794
Service 794,Maschine 985,1.172501930957217,1.0198174207054977,1.0074263863391992,0.9905909073698654,1.0107175306219665,0.9817813775802201,0.9775538699522219
Service 5968,Maschine 1943,1.0890146062782078,0.887622467150221,0.9711646053837,1.0232195717916215,1.0024124037937094,1.0035191378531783,0.9857764385775208
Service 7747,Maschine 7936,1.0859530915769822,0.8635873003625362,1.0141921059280874,1.0019155773245498,1.0151345415981732,1.0229725727025973,0.9608890005354862
Service 4176,Maschine 7756,1.0614958288795178,0.8435704085010566,1.0184330239502102,0.997251149417328,0.990667388271307,0.9983735848808245,0.9608784181939534
Service 4177,Maschine 4773,1.33096301246288,1.1091314135333443,1.001483356558173,1.0077257128811126,1.0215510864841724,1.0080799484057357,0.995288273396784
Service 5039,Maschine 7244,1.1230593369821353,1.0223799861066447,1.0089405519052246,1.0343109845818232,1.0094432524691686,1.0151093577621255,1.0045447680098711
Service 7271,Maschine 5437,1.3323158345786656,0.9480456171743994,1.0014475057450574,1.014460133804946,0.9786809182712661,1.0311794495185311,0.9974040187540745
Service 1070,Maschine 7959,1.2428963001369284,0.6573715112390757,0.9894729336162057,1.014822543479013,0.9900270598352857,1.0211857845829861,1.0053016171119709
Service 1913,Maschine 371,1.182150799894899,1.0069511926560195,1.0001668488866207,0.988438651912351,1.0169248332181968,0.975990086859263,0.9816036000056245
Service 2106,Maschine 6505,1.3432597817235974,0.6740642954405233,0.9953635929724183,0.9947501477411549,0.9494708708435675,0.9878499674664825,0.9919295487654071
Service 1824,Maschine 4737,1.1801186634402712,0.7448197913402034,0.997286559208634,1.0083892571778728,1.0606290282740212,0.9902843759875559,1.0085054391394446
Service 1667,Maschine 1647,1.0470809546277386,0.9960994115137123,1.0003121680816214,0.9914829338732019,0.9943760318885829,1.0032577620979912,0.9870154592270387
Service 1508,Maschine 6035,1.2449197139325496,0.7967924116827415,0.9895684073744642,1.0188770459550371,1.0159191455819072,0.9750416114393489,1.0168022943293047
Service 5640,Maschine 7034,1.145150174678677,0.9670962534993846,1.004138512129203,1.0293370195365472,1.0145085657717385,1.010732757800605,1.000704758141726
Service 6410,Maschine 5025,1.0395559839002122,0.7725297620650208,0.9967337950477179,0.9928599330365818,0.9606793734282822,1.0263385598365948,0.987028984709991
Service 8991,Maschine 5466,1.1912950142933916,0.8216557918920061,0.9875495109075287,0.981518437564197,1.017510615631085,0.9931225155634239,0.9908328810330654
Service 2576,Maschine 436,1.1028908052928987,0.9218108757271235,0.9891028517676864,1.005329850141001,0.9926188311736314,0.9809275963518745,1.0067989522180607
Service 7149,Maschine 9041,1.2635105123851271,0.8471804269243335,1.018397401841331,0.991252062067748,0.9697266368874532,0.9925584460605299,1.0187293896924507
Service 8789,Maschine 6276,0.9551780909370912,0.8974634906427242,1.0185339328385687,0.9791884152258881,1.0179223508617727,0.9952251573588222,0.9713788678931286
Service 831,Maschine 5436,1.287193787563119,1.100807627884202,0.9705567585652191,1.0310718679363662,0.9868760431340006,0.9955739194621236,0.9926401591243639
Service 6648,Maschine 3673,1.2869190393033074,0.9348794111903178,1.03668438936135,1.0036769646264738,0.9985728158015079,0.9985638494262323,0.9873275852446654
Service 4305,Maschine 2734,1.1572837734603587,0.9738538950634051,0.9867442085866397,1.0139313283630536,1.0165188161708782,0.9676402345834427,1.0301939939233553
Service 8013,Maschine 3139,1.2512677901647562,0.8782159965153337,0.9957796849607291,1.0192934701710057,1.017342155752019,0.9742209425482985,0.985286305149718
Service 34,Maschine 4963,1.2130571929069167,0.936078497863039,1.0247336079710752,1.0231168229959626,1.0067786845261284,1.0007314541717376,0.9899103228723857
Service 4500,Maschine 5047,1.2434074600736704,0.9658807966639347,0.9823254616620207,1.031187428056185,1.005260256355563,0.989711201877128,1.0014698014721053
Service 1599,Maschine 807,1.4013625831714318,0.7228086314302077,0.9975668089222592,0.9886180902944502,1.0263728319698615,1.0036091390439044,0.9943391092376694
Service 213,Maschine 6603,1.320278783756334,0.8516542131437888,0.983843501210486,0.9918085682786959,0.9689153830320909,0.9860076748445785,0.9994847287868807
Service 7798,Maschine 150,1.2479367142733298,1.0007554090592676,1.033451114365957,1.0147786662006049,0.9973865778037565,0.9986789270279557,0.9573066326084473
Service 7131,Maschine 8275,1.0579914719239156,0.9405420390484504,1.0195037541493688,0.9787931100380983,1.0160009271027346,0.9932358616867417,1.0040806487837606
Service 1363,Maschine 7033,1.2546121903829566,0.973385152240671,0.9668326128280211,0.991382279746606,1.0076030073754463,1.0428976134175083,1.0090801700120944
Service 8801,Maschine 5014,1.2882094026249051,0.9045424714344095,0.984609352872353,0.9923774020112377,1.018222211657161,0.966320196967394,0.9955244457468648
Service 3890,Maschine 7497,1.1559821673775832,0.8219416211633443,0.9847005654375393,1.001493966786729,0.9951507785543817,1.009785749694285,1.020375373225273
Service 2056,Maschine 7629,1.0875064197998017,0.9547195042349976,0.9877056704031408,0.9961421761080844,1.0335698019614985,1.0048892565826621,1.025696264883166
Service 8814,Maschine 6802,1.2632988311237667,1.0467513760888263,1.0055691409313723,0.9839863543021439,1.0076046122050224,1.007039986282261,1.0263512438301654
Service 4278,Maschine 1608,1.2168092173700547,1.0548601752213322,0.9838906870905637,1.0113328085748752,0.990923263341894,1.0133018886929377,0.9651699297132138
Service 8309,Maschine 216,1.1605223224745989,1.124177686870973,1.001006194855027,1.000949185170828,1.0066850409479562,1.0112536585565801,1.0148294055422138
Service 8320,Maschine 5527,1.4212718126280006,0.9695875688953157,0.9965105946206317,0.9842729495274232,1.0096886642181788,1.018624228164506,1.014902820120128
Service 9164,Maschine 6417,1.1957138520035275,0.9388463726435529,0.9759599631648576,1.0217453770690212,0.9868535716945648,0.9850561098466892,0.9981070820873027
Service 727,Maschine 3417,1.205286957670257,0.9943752020852963,1.0056218872001215,0.9860425314333601,1.0245756600551124,0.9897014758280307,0.9651359761076397
Service 9841,Maschine 1480,1.1639615685803126,0.9905247242356764,0.9937902318369856,0.9687116514615554,0.984268518252015,1.0223424313952723,0.9996666876114939
Service 205,Maschine 2234,1.2401197696100486,0.8699297578748371,1.0251241173464867,0.9655336045031097,1.0130968588878695,1.0240251882070484,1.0400545931477625
Service 3644,Maschine 7296,1.1376890408139686,0.9454392779874577,0.9661556425340031,1.0047775365876919,1.0123814253595924,1.01403485338187,0.981261569126748
Service 395,Maschine 7969,1.1794150915094428,0.8829234762567193,1.022414795163517,1.0177740932611807,1.0102017249163988,0.9904502835274214,1.022760264818597
Service 6504,Maschine 1893,1.250340982499324,0.9130172751461882,0.9946719658193437,1.0132247840363275,0.9838544519893518,1.0425612783025895,0.9710556710949663
Service 6522,Maschine 1377,1.2550572596479697,0.9482529613944733,1.0203860400172775,1.0111906757816775,0.9506323961367418,1.0155497837141938,1.0150069936235466
Service 5315,Maschine 5103,1.1401435051816065,0.8661205570774853,0.9867118729029333,1.002514262781238,0.96569634588496,1.0007695412413504,1.0302030613602573
Service 8810,Maschine 5063,1.0621982625127455,0.882833331353121,1.0190137637377739,1.0419080686232718,1.0098367892959372,0.9981877575135396,1.007986579168438
Service 2257,Maschine 8144,1.2712759946040864,0.879956191482635,1.0397825257630353,1.004182522810626,0.9493457719992651,1.0215999196573189,1.0132591114287461
Service 6975,Maschine 339,1.1898276138466515,0.9322999661187835,1.047385129414985,1.003988759267612,0.9749821328075896,1.0250620759239826,0.9536253000202785
Service 458,Maschine 9864,1.2029669856909722,1.0237291216550386,0.9881381620522406,0.9999069863883429,1.0041786136313295,1.0058763078629038,0.9908143175847389
Service 1960,Maschine 5769,1.345328134532039,1.0666761518063659,0.9851988571390284,0.9573516601862,1.0170250555562184,0.9941070597212659,1.00801110221179
Service 4345,Maschine 6306,1.1606688175727335,0.8169784034090416,1.0123647790409425,0.9890329900139506,0.9974539157957232,0.9866771943521412,0.9814119535741479
Service 7682,Maschine 5632,1.3044462743363063,0.738709399495259,1.0066128904623886,1.0063444219959776,1.0158463758675487,1.0097355661726397,0.999887250382833
Service 5260,Maschine 4026,1.333092270270387,1.0163543762722027,0.9946139634312404,1.0159879302465196,0.9785857738186916,1.0137929183826202,0.990456118211645
Service 3270,Maschine 7686,1.093443719071904,0.9211967426051259,1.0011606001585667,0.9945097000799041,0.9742578272008657,0.9929434265566707,1.0170549188776101
Service 9053,Maschine 1379,1.1158164460157214,0.739625632793939,1.0005805977546012,0.9791436669256269,0.9691911689800786,1.0058247650371832,0.9995217677646366
Service 8234,Maschine 1771,1.2967256415606376,0.9268553820903163,1.0100093044057232,1.0138779177522854,1.032912199497827,0.9966320652499862,1.0042956118945063
Service 7855,Maschine 9348,1.2823943770205852,0.8962744367472274,0.9758968481268322,1.0103248463298624,1.0173762169481386,1.0194947071289577,0.9856782786009822
Service 2185,Maschine 8454,1.077400222354225,0.9641125724861148,1.005161208396238,1.0052268651891025,1.019364535514193,0.9955786001542142,0.997153610975573
Service 8915,Maschine 5923,1.1662594766562573,0.8378800841651184,0.983198343155958,0.9853616994344715,1.0088913848517969,0.984262002620768,1.0304261256528948
Service 7731,Maschine 2095,1.06440706479154,0.8808623576480606,0.9892383510565887,1.0331655769495949,0.9706011667867314,0.9907195036922064,0.960948983680064
Service 3953,Maschine 910,1.15703782120803,0.8384572383779559,1.0299644213708106,0.9851596269653609,0.9950073272937343,1.050072246654781,1.0255056972760035
Service 2499,Maschine 2913,1.2554439703398312,0.7967969582063782,0.9946029568384719,0.9681668390245459,1.0315253824571422,0.9867516159561883,0.9927178353265417
Service 40,Maschine 9993,1.2733728559874404,0.8089012247892092,1.020321001837039,1.0195447426150608,1.0085351802234244,1.002788556887643,1.02546183844043
Service 9143,Maschine 6134,1.1630545804436574,0.7974945322403361,1.0211500635973474,0.9997706435957101,1.0123257679993833,1.0000899993071435,1.0117507401337749
Service 4800,Maschine 7348,1.2203528742855547,1.005393621313116,1.0224853098981939,0.9963477616956484,1.0342826805905405,0.9862612152319954,0.9973586354706037
Service 6852,Maschine 1601,1.1140366481766635,0.8472440048375973,0.9815773020157839,0.9997381614902104,1.005380059371511,0.9806225130345558,1.0183179716512774
Service 8071,Maschine 8394,1.2117386811935662,0.9051054010251441,0.9931439155220874,1.005746424081482,0.9669481481065244,0.9932039242591483,0.9974160885076507
Service 7306,Maschine 2537,1.2279629117989574,0.9543799720280286,1.0119221431549703,1.0135033090454764,0.9857175687199304,0.9822325461352054,1.008087664987033
Service 4087,Maschine 779,1.2761969741806238,1.046560468078759,1.0251222460511205,1.0103832902636563,1.0322642314009298,1.0310637037350587,0.9982985456167002
Service 3015,Maschine 3639,1.2633483316361473,0.7723598625794894,1.0291975088794947,0.9990109897534556,1.0400371725301856,0.9709250835725447,1.000928336343901
Service 8290,Maschine 3957,1.2879358456159398,0.7925586108275395,1.0212664815573544,1.0034122922252187,1.0130124668556157,1.009343451639654,1.0003257036816122
Service 5030,Maschine 4110,1.0842123180773464,0.8549078118158941,0.9968992519224287,0.9970204354695912,0.9830016308263241,1.0055506857580407,0.9733158816586513
Service 3050,Maschine 9224,1.0002792129337041,0.7111041407285545,0.9750216840363827,1.0106189518555222,1.0190644427860744,0.9681347811225468,1.0083715779474665
Service 3195,Maschine 7349,1.0302426228923103,1.0402632474216218,1.0079814685709456,0.977040930875762,1.0204181296925088,1.003208045501674,0.9803144471331195
Service 8486,Maschine 5288,1.3848155973056782,0.8276814912098689,1.0079009097121334,0.9874562441915571,1.0046951460799967,1.0344298160738656,0.9742548243035287
Service 4387,Maschine 5240,1.3066400326301661,0.9674836916228995,1.0149706304904438,0.9780882653069457,1.0024877660335765,1.0095667286856163,1.0072874385920674
Service 3771,Maschine 7862,1.1462136801626734,1.0489216528075658,1.0062654600171146,1.0184667144233484,0.9585943938302982,0.998667497811786,0.9627332459450165
Service 8046,Maschine 95,1.2405804324839778,0.8329025670202881,1.021899479557907,1.004353804606564,1.0333817581397347,1.009307831249755,1.034401096368282
Service 8819,Maschine 2712,1.2692602500148618,1.0659598057526334,0.9853383793771756,1.0136719018527849,0.9943005518466913,0.9926897258665475,0.9770066056439253
Service 3787,Maschine 5851,1.1145326627383443,0.7678371101160244,1.0224169488438424,0.9396283294145312,1.0016671917723254,0.9958644270192979,0.9985228391062777
Service 2602,Maschine 5779,1.344040589467748,1.0038845548708555,1.0346190285176946,1.0087295389578164,1.0055369820772173,0.9982989699981183,1.0050063216792247
Service 1071,Maschine 4647,1.2381946313579808,0.9877616340776467,0.9962995810847832,1.0351090476583928,1.0186268986831837,1.0058484196487456,1.0100261697991344
Service 3058,Maschine 2839,1.1751546147246827,0.9157281691105583,1.0082943517165064,0.9890601693736751,1.0124655844683872,1.0010457077611639,0.9994417205628224
Service 2711,Maschine 4932,1.165622801259394,0.9519399161635966,0.9917344095872991,1.0094721421194675,0.9854812268215087,1.012853936625359,0.9801836432306815
Service 3375,Maschine 2319,1.0297033858704854,1.090769366669133,0.9988891235053728,1.0258128476297637,1.004836737059816,1.0109364879294753,1.0426195211646065
Service 2992,Maschine 2348,1.165987334280516,0.6401877556699882,1.0115805739459298,1.015885676512632,1.0239064450216948,0.9835001315921766,1.01862665358888
Service 4794,Maschine 1897,1.228649393970888,0.9300161625741314,1.0101609082205105,0.9969389117298235,1.0014989441926982,0.9902878199513074,1.025813801846503
Service 2228,Maschine 9157,1.1439267254799113,1.0197946240114149,1.0017232512212975,0.9882568688746793,0.9988747745973687,0.9863835829303673,0.997580395612349
Service 1324,Maschine 1455,1.163063457718124,0.883140160791557,0.9985495747708518,0.9888852225642595,0.9913295714572365,0.9946705361575511,1.01933219754538
Service 6103,Maschine 4116,1.1119200865453858,0.8254593416040408,0.9768300166899841,0.9972562042015604,0.9756783076643791,1.0061527308295912,1.0112756480320322
Service 9010,Maschine 4642,1.0764193352313276,0.8986642777930811,0.9720346286684148,1.0413375494147097,1.0289687883675938,0.9970601243937016,1.003483712153512
Service 3496,Maschine 3290,1.0436449988231074,1.0154809408473615,1.007515779672866,0.9878085356675304,0.968623233840849,1.0025614562303844,0.9974627560027043
Service 5434,Maschine 2014,1.2613739351107092,1.0466573057957196,0.9544504050721693,0.9996774277142318,0.9762540077473452,0.9683351243126215,1.0118749418310866
Service 1641,Maschine 9802,1.2620527136660165,0.8600307353955386,1.0145028789773745,1.0067569167560255,1.014599351651997,0.9979311161308277,1.0005646358936349
Service 501,Maschine 4413,1.139163871349317,0.9627395095798553,0.9900785817257702,1.0050401930288988,0.9861316313271073,1.0002286465762715,1.0009925086137261
Service 1811,Maschine 2561,1.0068132777451089,0.8246429002250385,0.9717802979962583,0.981980252412264,0.9757687543575608,0.9987765385136497,0.9652184126657242
Service 3070,Maschine 1600,1.240389437342891,0.8471061647519261,1.0012606818325231,1.0059523853737027,1.0115373340391,0.9758712640619085,1.0347533092845256
Service 8293,Maschine 4589,1.2558752254958911,0.9535074059002169,0.9980341004192559,1.0205057903422494,1.0034873884908344,0.9740645187728189,0.9971106846311376
Service 2091,Maschine 4801,1.1197448747984695,0.9389593608282187,0.9683298034486341,1.0160976981352485,0.9928184419813472,0.9607147475832144,1.0020027482639249
Service 9151,Maschine 3474,1.3026845435604002,1.1588335174394313,0.984372530000216,1.016573923798484,1.022547348690024,0.9810811075337186,0.9882582103979034
Service 1971,Maschine 4608,1.2246851590974313,0.8313443412752624,0.9894511307335443,1.014045191337961,1.0358084027900032,1.019234417196876,1.0077438348046917
Service 6681,Maschine 7615,1.3245636389506878,1.048999557779204,1.0247343093083952,1.0116150197021128,0.9962947902453007,1.026602815340882,0.9989958629574277
Service 6643,Maschine 9212,1.3650353474672372,0.8880896994314225,0.9924834420863656,1.0392817599457411,0.9898789988862248,0.9792797741148218,1.0459790982908383
