,Name_Service,Name_Maschine,AbsatzmengeFaktor,PersonalkostenFaktor,EnergiekostenFaktor,ReparaturkostenProStueckFaktor,MaterialkostenFaktor,WartungskostenFaktor,AbsatzpreisFaktor,Prediction_Maschine,Prediction_Service
1780,Service 9113,Maschine 3544,1.312229562502875,0.9159667872895096,0.9940657807676458,1.0397743269850332,1.018048938341628,1.041517196544128,1.0029444919404853,16,10
1781,Service 5538,Maschine 7979,1.2563400045949475,1.0020184713567053,0.9750025934239004,1.0176952864909552,0.9880351233640248,0.9893410934234704,0.9637933939349164,5,0
1782,Service 9769,Maschine 851,1.2439066708767694,0.928564130544051,1.0233399278001507,1.0353426072635414,1.0242050849242854,0.9786444582497876,0.9794058812106484,13,0
1783,Service 1715,Maschine 39,1.1604534814357124,0.8700460534439468,0.9861818796946366,1.04015086643097,1.0020362144149095,0.9737673628920414,0.9830931621874665,9,7
1784,Service 5545,Maschine 39,1.409454638895336,1.151647924367901,0.999343616169968,1.0128728973134964,1.0084375115618316,0.9713935655499252,0.9981296216180164,9,0
1785,Service 813,Maschine 5090,1.2577054117233712,0.9010190794513208,0.9815770836569412,0.9900276732325264,0.9982417771117712,0.9922406513454024,1.0406205032612863,11,0
1786,Service 813,Maschine 8218,1.092330812152361,1.1322430732695217,1.0137813968231226,1.025835330744006,0.9919881666124096,0.994202593243626,1.000547408274158,10,0
1787,Service 813,Maschine 232,1.4516652348402714,0.9156611766213012,0.9963058670383308,1.0285316561656996,0.981804916365724,0.9995752509334116,1.0286538984403857,4,0
1788,Service 1804,Maschine 5090,1.1944078187656832,0.8513080372884926,1.0292961839970307,1.0135077953560856,1.0006968417221052,1.0209070246491745,0.9732076769220256,11,0
1789,Service 1804,Maschine 5218,1.1865844229736144,0.8453675602919833,0.9837226693618056,0.981917996466596,1.049573702482167,1.0215546473677113,0.9947090472748924,14,0
1790,Service 3977,Maschine 5090,1.1002508991868385,0.8618309056553538,1.0221456876787254,0.9832333536406938,0.9966468239896918,1.0091163292056875,0.9859166045995642,11,2
1791,Service 3977,Maschine 1671,1.1406405154610424,0.9809601088003558,0.9995432921875762,1.0031713036529368,0.9683699472551852,0.9995526537190996,0.9867753701863466,17,2
1792,Service 9721,Maschine 1461,1.1670459788372956,0.7257984378653175,0.9953678504912026,1.0146909880076012,1.0050280980393065,0.9818263338992717,0.9709996936441612,14,0
1793,Service 701,Maschine 1461,1.180506135963636,0.9178150021060856,1.0300561398414032,0.9636759628064758,0.9931484399887036,0.9902136715380132,1.011624012248975,14,0
1794,Service 1413,Maschine 5214,1.0911444367705612,0.9568184273136988,1.0516392803791736,0.9900117497714872,1.006682341832227,1.0081444633728611,1.0111007206439655,3,10
1795,Service 1413,Maschine 6957,1.2444076831583286,0.92674889336739,0.9896541567592853,0.9912929973520088,1.0003776617576103,1.0052814985410203,0.9882697331129042,13,10
1796,Service 8781,Maschine 4752,1.1970074335216576,1.0980512746281617,1.020612904238985,0.9961818206675068,1.0120304814386618,0.9778337131531524,0.985469640113812,17,9
1797,Service 8781,Maschine 8145,1.2434910583578742,0.7967601765431421,1.0097868321113863,0.9935092112766748,0.9862559532495008,0.9835843584256612,1.011636129646885,13,9
1798,Service 9485,Maschine 6176,1.2731915418802058,0.910808575028177,0.9525356421260124,1.0529561672673378,1.005938177871366,0.9880457970455678,1.0312513052175762,3,0
1799,Service 8823,Maschine 6176,1.141778961406815,0.9995572541019296,0.977202977400926,0.9730941779077256,0.9726215633759568,1.0172009933450843,0.9984208567031972,3,11
1800,Service 8823,Maschine 1,1.2411963075801946,0.7250416637574112,1.0120562728785234,1.0026520995250463,1.0075171191356345,1.002071816695004,0.9709729989870968,19,11
1801,Service 8823,Maschine 4960,1.1601989182762464,0.9529878908020664,1.014925432968879,0.9953754643099552,0.9731952320033204,0.9900389341940654,1.0080718996750275,1,11
1802,Service 815,Maschine 4993,1.2138095556091697,1.003585602378782,1.0188812723425436,1.013013838817532,0.9722631741801714,0.9893720633549046,0.992217572113248,4,0
1803,Service 815,Maschine 9129,1.0039873057036128,0.9323382624688478,1.0061105771374246,1.0086890568204,0.9845965438666742,0.959131452132291,1.0023833467062735,13,0
1804,Service 815,Maschine 1164,1.2135413251725151,0.6582609688245111,0.994233670271897,0.972170369264919,0.998072907600214,0.9997674601847744,1.0017550052963982,16,0
1805,Service 8779,Maschine 4745,1.287497213630858,0.904939587181688,0.9982693399055012,0.9846614715006176,0.998544431694193,1.0091472349420836,0.9931413466723796,1,0
1806,Service 8779,Maschine 2854,1.249659595570526,0.9414376917540982,0.9872617904358404,1.002457715542613,1.0023440310470493,0.9680939016555228,1.0110656443581456,7,0
1807,Service 9305,Maschine 5784,1.252928763302205,1.201471786836892,1.0061017634450462,1.0013443314204815,1.018662248701732,0.962599496942283,1.0338516580188275,2,13
1808,Service 6968,Maschine 5784,1.2497591142784832,0.9341523641902671,1.0103898655567072,0.9609571162892936,1.004917464142184,1.002447616250425,0.9827646255108122,2,0
1809,Service 8986,Maschine 5987,1.4681399915688578,0.9394387124643132,0.9951399424939188,1.035132442184403,0.9894872504933244,0.9794895662493714,0.9762878508130084,11,10
1810,Service 1173,Maschine 5987,1.19794331678854,0.8319262355713971,0.98040685471562,1.0087074087811465,1.0075801963879705,0.9843018209933098,1.0063076011431655,11,0
1811,Service 2643,Maschine 7982,1.2133872185192598,0.9150632629245185,0.9896553356024522,1.0017409137391835,1.0053116649275786,0.9863535785828192,0.9691370782929186,14,0
1812,Service 3628,Maschine 7982,1.0531358182938872,0.7501329939038262,0.9963365917732686,0.9871816033284662,1.029229465920274,0.9756865447812928,1.013560045410391,14,0
1813,Service 3628,Maschine 5300,1.1982374858166107,1.0824323093635964,1.0241583169081865,1.0055324066384683,0.9931350612051616,1.0214079973449783,0.9627263679441364,4,0
1814,Service 2289,Maschine 7982,1.267499587229547,0.8922942754707378,0.9867673911673208,1.0218078467341118,1.0242496203882767,1.0125664751554044,1.002956284016009,14,0
1815,Service 2335,Maschine 8675,1.370674124675512,0.98965216942861,1.00354672579927,1.0204569614152303,0.9833201814560224,0.9515385733123894,1.017094613262855,14,0
1816,Service 8783,Maschine 8675,1.369799436871713,0.7932430976166399,0.970173684012377,1.0057101832956017,0.9986714254168269,1.0109631084851485,1.0159793371693064,14,7
1817,Service 1840,Maschine 9801,1.2946540791952386,0.8477658738500681,1.0069264203701662,1.0010463288535836,0.9894431533525176,0.9564173486387116,0.9724092870654772,19,0
1818,Service 1840,Maschine 9813,1.2707995318934735,0.8635192680901674,1.0042284291662464,1.029333076048614,1.0554628861903808,0.9753798611998764,1.010634608448165,17,0
1819,Service 1840,Maschine 3292,1.3682556262618346,0.8198398561322697,0.9993452999866796,1.0040152494040298,1.0026579775254871,0.9976948952708008,1.0082012547020278,11,0
1820,Service 8070,Maschine 7352,1.184670019436449,0.8772234499997489,1.0003568853634912,1.00823641215275,1.006419466939725,1.035914844042456,1.0259208036725738,10,0
1821,Service 8070,Maschine 5364,1.0524078036684088,0.5675936207307365,1.0197930672056377,1.0077889124475885,0.9988460914559196,1.0089602238019777,0.9786526893215742,9,0
1822,Service 3613,Maschine 9559,1.2601406687189696,1.0579906523695737,0.9395471728363272,0.9974220357089946,0.9865841599004224,0.9777004103628502,0.9882233129012022,4,0
1823,Service 3613,Maschine 3125,1.2136542150236154,0.8158131399374361,0.9869713284115962,0.9775310281257122,0.9791964016464124,0.9798187943957988,1.0143727121915596,6,0
1824,Service 5241,Maschine 9559,1.3113165517138587,1.0534570751285104,0.989784065057854,0.9645715400298298,1.0190261612515317,1.007187424744431,1.0239873624312152,4,0
1825,Service 5241,Maschine 4364,1.3786360034714762,0.8161913749020581,1.024038298763804,1.0218929411361468,1.0187943225248133,0.9806418161641144,0.9891245899140134,2,0
1826,Service 5241,Maschine 3651,1.2481535242291724,0.8858610239163391,0.9906021056938517,1.0039297759418413,0.9899466334459864,1.0201564904319902,0.9650340965622832,3,0
1827,Service 7881,Maschine 9450,1.211664304686178,0.7470491677153673,0.9847080835870686,0.99974392609585,0.9899913991356316,0.986221271014917,0.9899187030818588,11,0
1828,Service 7881,Maschine 1692,1.143379147939811,0.846775692861606,0.9917256507072932,0.9878503393714324,1.0156937919084696,0.9789399653196484,1.0101812748305792,13,0
1829,Service 7881,Maschine 798,1.211819091261152,0.8336807055564073,1.0071266310581295,0.9955933549656324,0.983478529202164,1.0020591378977417,0.9874329573190792,2,0
1830,Service 396,Maschine 1723,1.11077061377811,0.8977174689483278,1.0035825704140429,1.0277678030592072,0.9860343217250856,1.0273407798990857,1.004922404351604,10,0
1831,Service 2697,Maschine 1723,1.011204260955403,0.9033550110008792,0.9920356468010544,1.0112327960104504,1.008312021141471,1.0351845731020024,0.9932291201377832,10,2
1832,Service 2697,Maschine 6585,1.208559965100905,0.9573627747190312,1.0237968529784796,1.0258930195063012,0.9885184843267052,1.0033265607480946,1.0149763880652192,11,2
1833,Service 2697,Maschine 8661,1.2547293708449945,0.9403084153615768,0.98861706260782,1.0401302623190576,1.0170641408764725,0.9984692933961118,1.0205228140341818,15,2
1834,Service 5107,Maschine 7207,1.2932933105690356,1.0000366426554108,0.9868130047749712,0.9781941207076712,0.9957021691269788,0.9877482388574532,0.9829117776181052,3,0
1835,Service 2253,Maschine 7207,1.2269529474527108,1.1343290737768437,0.966423776241738,1.0087237606086594,1.0261024868164763,0.9662912317295858,1.0010488332348677,3,0
1836,Service 2253,Maschine 3409,1.1701386008769048,0.9158533360945156,0.9975785358740163,1.012769543613445,0.9883291467269592,0.951398460518163,1.0062452450554995,1,0
1837,Service 2253,Maschine 8059,1.1556494076629442,0.7484655162417075,1.0119048905418937,0.9492409970703496,1.0229437667526462,0.9706693231311132,0.969734475300376,2,0
1838,Service 2,Maschine 5197,1.0179984329037428,0.9774048013732942,0.9863369960324812,0.9666231305235232,1.04297806567954,1.0131011503563478,1.0149743914098652,2,0
1839,Service 2,Maschine 6718,1.4360558379373225,0.9076954646815972,1.000633556487665,1.006804905285094,0.9904319509930014,0.9851726982797232,0.992650778347718,11,0
1840,Service 2,Maschine 6989,1.28440172890656,0.9721947825331714,1.0201147686083287,0.9845273709916008,1.02857571009784,0.9765760234660552,1.015944639286444,11,0
1841,Service 3934,Maschine 5539,1.2967110458810052,0.9665149547492806,1.00967928759648,0.972852346485595,0.9555569745494512,1.0169385300601157,0.9934327295262244,13,0
1842,Service 755,Maschine 7141,1.1424387619377487,0.8540332587244392,0.9810413542850704,1.0129637311037882,1.0295894912837498,0.9753867507839844,1.014439002167839,5,7
1843,Service 755,Maschine 8031,1.2647308415083267,0.8240489694753523,0.9747729219014696,1.012824163080327,1.0121344319502583,0.9940930506091958,0.9897303223078748,11,7
1844,Service 5737,Maschine 7141,1.0636804477642532,1.169269717828182,1.029826430851963,1.001473509325271,1.005662817965814,1.045551714127492,0.9796726342256754,5,0
1845,Service 5737,Maschine 296,1.0454337564560006,0.9471911047415166,0.9985367638684568,0.9988474696567274,0.9474043024241496,0.9973988701416592,1.0087829900533185,13,0
1846,Service 5828,Maschine 8809,1.1211430580263395,0.8593062784560426,0.9824474670714852,0.9994423299109622,0.9948581464318093,0.997457331414586,0.9963900586670068,14,0
1847,Service 5828,Maschine 3088,1.2484043446444923,0.8380860705684998,0.967843036435405,1.002770246072876,1.0196974982209346,1.0182258942998528,1.0073650754317984,17,0
1848,Service 5828,Maschine 3762,1.1754390079975423,1.0594520311440796,0.9768373194926764,0.990675390385198,1.0136976571596454,0.9616935221597772,1.019676529013687,14,0
1849,Service 424,Maschine 8809,1.2517660740376555,0.97363732611905,1.0345711829756024,1.0069221348013258,0.9786463770045182,1.0066328692898492,1.0109938031125294,14,0
1850,Service 9711,Maschine 7270,1.003093479692627,0.7179109387586372,1.015855946170135,1.0047769493269354,0.965227090593462,1.011191094027912,0.9818207996342544,9,6
1851,Service 9711,Maschine 5081,1.056820991138837,0.8605724080710258,1.0322070092297897,1.0055589645231555,0.9789781853104076,0.9699256594783864,0.9974040408736732,11,6
1852,Service 9711,Maschine 1590,1.3011124476534044,0.8082771651878577,1.0008220294100978,1.0494940742984546,1.0027717127794422,0.9816512274342084,1.0044690626773758,3,6
1853,Service 9711,Maschine 3955,1.0477455966356146,0.8292121291049578,0.9542684087407488,0.9759891221977972,1.026877526418413,0.999549631681082,0.9739799091734002,19,6
1854,Service 1375,Maschine 8487,1.1109322234781764,0.7947455990535903,1.000355370633367,0.9929860202456005,0.9840699172965968,1.0104611825816183,0.980861240327678,2,9
1855,Service 1338,Maschine 2122,1.211231932515349,0.8293102561569767,1.0063952669182052,0.982011682195632,0.9915853613381176,1.0395681177442604,1.0071278142912523,4,13
1856,Service 1338,Maschine 2116,1.1896630633067111,0.8027443596795216,1.0029120002657577,0.9891045490007956,1.0390194935750805,0.9876571188592376,0.9901840620951738,3,13
1857,Service 3092,Maschine 2122,1.240490941681301,0.9852217838341588,0.9888988519915362,1.0202271803714045,0.955785938750646,1.006503942464139,1.0321665741426391,4,0
1858,Service 3092,Maschine 5101,1.3199943201698248,0.8234409061270676,1.0182264864434205,0.9979082311127984,0.988934989050366,1.0109088846719303,1.013097369008528,7,0
1859,Service 1257,Maschine 23,1.2788672061912296,0.8661591869914123,1.00569874018889,0.9893847119146152,0.987434611584088,0.9863029602422306,1.0097624881562384,10,0
1860,Service 1257,Maschine 9699,1.213476549000843,0.9076151536173273,0.9859687814368986,1.0208051031224257,1.0231112484027178,1.0048858955594668,1.0041181268837398,17,0
1861,Service 466,Maschine 447,1.135398936417486,0.9086125250720593,1.0356483409673287,1.0408462822721165,0.9928229962477536,1.0210515240615283,0.9906711484283772,3,0
1862,Service 3766,Maschine 447,1.3670440401265729,0.826303628185528,1.0210736744390612,1.0207450792732915,1.007402097612864,1.0248697438101733,0.986316786283322,3,0
1863,Service 3766,Maschine 1276,1.2193516460871838,0.9102908996310832,0.998534330986368,1.004376333759703,0.9792569026351324,1.0049297441422964,0.9840048584506974,10,0
1864,Service 3833,Maschine 447,1.3591753738958814,1.0162111291777365,1.0202546419868674,0.971370853068289,1.0080259137872776,0.9876084985794606,0.981060074775302,3,7
1865,Service 1966,Maschine 2105,1.178931721597147,0.968954696630761,1.010273387208745,0.9959516290366112,1.014432778871988,1.0442589177710615,0.9664221005530248,19,9
1866,Service 1966,Maschine 3917,1.1434376184064905,0.9398120414774496,0.9861004051725,0.9771486234010056,0.9945311441498,1.0109880103567133,0.9884976502621392,3,9
1867,Service 1966,Maschine 6194,1.15267908686551,0.7254707395244768,0.9709255042095568,1.0331874467581907,0.982169817043772,0.9883087598455504,1.0065854061731476,2,9
1868,Service 687,Maschine 2105,1.36082610934188,0.9103316521837248,0.9678463864257516,1.0153732889003453,1.0102541689032776,1.0415070844497238,1.0080409912131036,19,0
1869,Service 687,Maschine 9403,1.3369938105547994,0.834573290189847,0.980164337494299,1.0153248787800049,1.0151188809819125,0.987396667769126,1.0199838841501545,9,0
1870,Service 2899,Maschine 7491,1.3013546096028603,0.908661605319237,1.0049418352664603,1.0454117361197912,1.0181211870034397,0.9795033658567168,1.0144389272632408,17,0
1871,Service 8758,Maschine 1826,1.2408280182270617,0.8244379871187888,1.0078305100724518,1.0424423209910965,0.9985761817078396,1.0095975132639463,1.0097489046478318,15,2
1872,Service 9660,Maschine 9535,1.1885005874341157,0.8090970644952367,1.0026584408266102,0.97462982170379,0.9836130505654276,1.006778574639088,1.0149708087591225,10,0
1873,Service 9660,Maschine 3157,1.3313905509912034,0.8610557957530635,0.9605702819451748,1.0213423446823686,1.027395395456324,1.0226728596844892,0.9833419225894132,3,0
1874,Service 4250,Maschine 9535,1.274027798119599,0.953775867126229,1.0062680358304943,1.012531550194678,1.0050263859286248,1.019977095155872,0.9827550668591032,10,0
1875,Service 1806,Maschine 5476,1.2652930191856926,0.9297040409088212,1.007010764843994,0.9812099881041688,1.007339158678481,1.0153323592228092,1.0152526375325142,1,0
1876,Service 1806,Maschine 2811,1.1830150509856645,1.011240405763016,1.0091958850333802,1.037735429499213,1.002628532502085,1.0030189246077323,0.9860195378980776,13,0
1877,Service 1806,Maschine 7587,1.2111530660935446,1.0194699528874396,1.0025703078928956,0.9908119852518206,1.00579659380372,0.963377135130864,1.00423663382432,13,0
1878,Service 2818,Maschine 3278,1.2156074297109134,1.0211772240841308,1.0131697192664324,1.028900556408812,1.0098815448348295,1.022026229129078,0.9918755519906796,13,0
1879,Service 2818,Maschine 8680,1.227362890377962,0.839051021967182,0.9565995650215838,0.9841435540664806,1.0093851623215522,1.009362617187044,1.0205557312782405,2,0
1880,Service 9230,Maschine 7742,1.4053942017453556,0.7453017907188747,0.9776551794063836,1.0157133362179742,1.0030939042579876,0.9898377058110508,0.9997663117526612,14,4
1881,Service 9230,Maschine 5321,1.2049318105307298,0.9456629542157144,1.0071487802338983,1.0060654851939548,0.9770035240211936,1.0109726880098944,1.0015815891710391,2,4
1882,Service 5135,Maschine 7742,0.9917936540460884,0.925833651180694,1.0059743292377443,1.0144107682741796,1.003218641438678,1.0219062117995,1.0194889177579864,14,0
1883,Service 8785,Maschine 573,1.3130838806967509,1.0615171971885091,1.009507169768548,1.0002334711076766,0.9888309959508466,0.998270907105203,0.9720377530190774,17,0
1884,Service 8785,Maschine 5828,1.1842715172717777,0.8904971346140268,1.0027975470476544,0.9717023099948564,0.9796164132236548,0.9614079502154096,0.9950210780645132,5,0
1885,Service 8785,Maschine 8251,1.0098120282200638,0.8534893399391561,0.9948719760859154,0.9868292206899972,0.9849325644575568,1.0825784588037408,0.9868912657724748,7,0
1886,Service 5304,Maschine 573,1.4293640945596795,0.6785180197421814,1.0150560150561505,0.9922519575831298,1.0182335409354883,1.042231865774106,1.0116165914335946,17,0
1887,Service 4742,Maschine 7808,1.1411928376447555,0.924249645964385,0.9987845331047092,1.0046930419373197,0.9940980673106864,0.972616871894922,1.0420191652273894,5,0
1888,Service 4742,Maschine 9399,1.4141563099031194,0.9928714840148845,0.97453148004779,0.9942186405621432,1.0019452509759663,1.0300223848744283,1.0314452131747056,17,0
1889,Service 4742,Maschine 8630,1.3855640579314454,0.8380307485744029,0.9968886009762192,1.0183867683722854,0.9828325695740576,0.9805369707466232,0.994284553089362,4,0
1890,Service 1590,Maschine 7808,1.3732987416539435,0.8663886965720139,1.016327391863348,0.9883788464277332,0.9699622459243252,1.0114800353815656,1.0273348220458594,5,0
1891,Service 4412,Maschine 269,1.1076857674614415,0.896487052154805,1.0001287609388936,0.9735294692587192,1.0157595374689226,0.9880249422779164,1.001149957391752,13,0
1892,Service 1059,Maschine 7224,1.0686402512719269,0.7178272331068101,0.9709650512865048,1.0075902539109938,1.0052394514527494,0.9849349966416532,0.9986142974682808,11,0
1893,Service 275,Maschine 7224,1.2308160736429243,0.8071998912443754,1.0293313852476569,1.0443164226551525,0.97804083380266,0.9471513067269344,0.985035996085704,11,0
1894,Service 432,Maschine 2222,1.3305653390212284,0.8559429979145876,0.9570785382780376,1.000751626460053,1.026507205148746,1.0119852268600766,1.0182182187875417,17,10
1895,Service 9453,Maschine 5761,1.254975550913749,0.8894058498278354,0.9872181096850962,0.9859098995854552,1.0064579861352307,1.0081739510518235,1.018220630043584,9,0
1896,Service 4644,Maschine 5761,1.1315260790695068,0.7910509143673565,0.9932419584836324,0.9925856274543596,0.9897238588140704,0.9906846715932832,1.0067102791464049,9,0
1897,Service 7455,Maschine 1472,1.275104322639958,0.8344285704131746,1.0166622177567863,0.9931405859996452,1.007270111468406,0.9773566713536104,0.9873934008443322,10,2
1898,Service 7455,Maschine 7447,1.3099235460259175,0.8064189460810998,0.9914241491652112,0.9728842044504792,1.0039652276835327,1.0038057258213997,0.999387364501482,16,2
1899,Service 7455,Maschine 6531,1.1406657426063618,1.0693655065161018,1.0094856070675613,0.9985134878518234,1.0094442779820934,1.0086390813315678,0.978669728641744,14,2
1900,Service 3124,Maschine 1472,1.118946338132922,1.0447257231604608,1.0224693804812457,0.9958733118238836,1.0058908078715365,1.0126365076935426,0.992398820519803,10,0
1901,Service 3124,Maschine 3009,1.2273534118917042,1.0072800557787058,0.9910713139532116,0.9661874940375492,0.9994802230733898,0.9806958231528377,0.9982147884839592,13,0
1902,Service 3124,Maschine 5632,1.1495235299799231,0.9439982618862828,1.02194167264217,1.0100752976011635,0.97270033661565,0.9992578994469742,0.9554077383924428,16,0
1903,Service 2959,Maschine 8732,1.3514501040585574,0.8843833444237957,1.000119791696451,1.0002197852103487,0.9964285267005192,1.0105418974212448,1.0289336095817223,13,0
1904,Service 7087,Maschine 8732,1.0782377506661365,0.7044126212345391,1.0333049625913355,0.9950357135048252,1.0119303398982469,1.010917550508163,1.0107271997979734,13,2
1905,Service 777,Maschine 5038,1.0593438329914886,0.770741679293566,0.9912944186783194,0.9937026186461448,0.9855085982650712,1.0059267545947184,1.0095629100623489,14,2
1906,Service 1114,Maschine 5038,1.374264694327861,0.8612846334308828,0.9746073151358404,1.0218106343828626,0.99086295193814,0.99808625228802,0.9896042360215684,14,0
1907,Service 4375,Maschine 7897,1.230539455548696,0.7756855078180361,0.9951212173976453,0.9766781878635702,0.9417907006122284,1.0117023088735506,1.0111184208543786,16,0
1908,Service 4375,Maschine 6124,1.1895529904494586,1.0100023877615605,1.0096633711909702,1.005992237273262,1.0082621860199037,1.0163620691280535,1.0157948873255036,1,0
1909,Service 693,Maschine 7897,1.0742878752712426,1.0238073398503318,1.0171468024478714,1.0134275317784915,1.0149401570865166,0.9879667232972212,0.9739785252428694,16,2
1910,Service 1061,Maschine 1398,1.1659326719787404,0.948656223917124,1.0062042773070452,1.0170521998315023,0.9884733632853756,1.0052174042968145,1.000336015094094,1,0
1911,Service 5955,Maschine 5295,1.21817809443825,0.7715111544903444,0.9997817339996756,1.032519935026685,0.978233202819996,1.0024617858608895,1.00818465198764,1,0
1912,Service 5955,Maschine 7769,1.3369027768195856,0.9371811746006778,0.9903950773123754,1.0011423574129168,1.0268476149211516,1.0082801698420674,0.9957033546265254,1,0
1913,Service 3901,Maschine 5295,1.1888089448270325,0.81833051553867,0.9914119786375182,1.0139369800712557,1.0156287740129628,1.0109473091893864,1.0027452095162486,1,0
1914,Service 4681,Maschine 2732,1.1807598640334989,0.7778285578958787,0.9922784692766052,1.0068509858624164,1.0131951147530611,0.9974686991536708,0.9892294056528278,17,0
1915,Service 6429,Maschine 2699,1.1215543744054386,0.7421857614815224,1.0450949294184155,0.9873313303427484,1.0021568105195582,1.0124465614822429,1.0203583086732155,14,0
1916,Service 6429,Maschine 9917,0.9618597332106306,0.8915669775974587,1.0112581291909375,1.0221871688869706,0.9919128711454184,0.9795975924931845,1.0160154547322773,2,0
1917,Service 6429,Maschine 9988,1.1829657713822974,0.924973324238026,0.9906049613253368,0.9686417801921384,0.9995601739415624,0.9970403906963564,0.976504031331498,15,0
1918,Service 1289,Maschine 2699,1.177352909086432,0.931808243682296,0.9993728772390637,0.9822904465049522,0.9947426854291918,1.0042427815867112,1.0058654338962705,14,9
1919,Service 6797,Maschine 2699,1.392498249547067,0.9556275917199384,1.0279216203456878,0.9650651133556112,1.0139059241694854,0.9866268294109752,1.003478585178768,14,0
1920,Service 6797,Maschine 7146,1.152500377226129,0.9075784714617796,1.0065637000541787,0.9766561263725464,0.9894895355290518,1.0315737443268298,1.0252527350021297,16,0
1921,Service 2596,Maschine 709,1.247518287598501,1.0399609726372518,1.0047247777643304,0.9814190071857618,1.010693079277782,0.9740372346933452,0.9684436914553316,1,6
1922,Service 1717,Maschine 5752,1.250909223423794,1.0187311972117088,1.0027769462131582,1.023850511371073,1.004404541193333,0.9737882905783176,0.9898311155232532,2,0
1923,Service 1717,Maschine 8108,1.1362889981239217,0.8800277352029567,0.99211689112132,0.9964538688198266,1.0074078237434811,1.005300600115803,0.9782622453941784,17,0
1924,Service 1775,Maschine 5752,1.2589116546112074,0.8288725120649514,1.0255972627381515,1.0195000655298054,1.013498826840424,0.9703336732698384,0.9928253286774256,2,13
1925,Service 1775,Maschine 6242,1.336233699153636,0.8591174806141301,0.9770059538394776,0.9955122619251614,0.9867566047999214,1.0538825793031776,1.024485436445459,2,13
1926,Service 162,Maschine 5752,1.1327179537552174,0.928875698876901,1.0006436917651316,1.0086519644964491,0.9845750700993516,1.0424732177746148,1.0108421368320382,2,0
1927,Service 4428,Maschine 9808,0.9167710379191596,0.7821425193341851,0.9534836180019642,1.0007829736305849,1.0154712814736748,1.012220402534684,1.0097170859285192,11,0
1928,Service 4428,Maschine 9771,1.2343207813079018,0.7584364151991065,0.9996056462167522,1.0125833826336712,1.0351829681368272,0.9838236783513872,1.0137992695511666,1,0
1929,Service 1648,Maschine 9808,1.1865105254891986,1.1041946088452286,0.9733176274550936,1.0015689076688414,0.9808862964797256,0.977205978751182,1.016845005439848,11,0
1930,Service 1648,Maschine 4301,1.17183220871683,0.8143180078364203,0.994517137129018,1.010262844006448,1.005079253969418,1.0170109043157636,0.9843193714584552,14,0
1931,Service 9350,Maschine 2212,1.2866015401820134,0.9375267074127878,0.9594178589445956,1.0007774617953469,1.002729228504201,1.0274938885216862,1.001844623409332,3,0
1932,Service 9350,Maschine 8417,1.272637090429836,0.8373874351501622,1.0113508538179696,1.0108767631318916,0.9950056937469484,0.9897540703225456,0.9826836373114728,11,0
1933,Service 1351,Maschine 2212,1.293578777874686,0.7038719589145467,1.0033501888013328,1.0319512408550242,0.9850384834178784,1.014741634279024,0.9981632992774524,3,0
1934,Service 1351,Maschine 1495,1.174272209227197,0.7970903168090768,1.0329805322521313,1.0018897169725642,1.0172234266588778,0.991166840919922,1.0238449189940464,13,0
1935,Service 2949,Maschine 3675,1.233119587950423,0.9522784959630972,0.992561845328139,1.0009423174787468,1.0175405866197444,1.014442282859712,1.032948429144329,17,0
1936,Service 2949,Maschine 9114,1.2620612311957715,0.9300368624322222,1.0124656647575998,1.0108679742926876,1.0305056920540578,0.9885742977172924,1.002719293380928,19,0
1937,Service 1343,Maschine 3675,1.2078149674474643,0.9481814312802832,0.9774763202113588,0.9900283361833596,1.0047044029290388,1.01748064494314,0.9816105980525088,17,0
1938,Service 1343,Maschine 9556,1.072406502817023,1.0150337528452182,1.0029286733153084,0.9916015852222758,1.0008161533131017,0.9893669070828396,0.9886063047133864,1,0
1939,Service 2458,Maschine 8812,1.089074220117087,0.8986676875085343,0.9903016719342612,0.9954753637789976,0.9912087169095578,1.0106777383425756,1.0171685241990884,1,0
1940,Service 3674,Maschine 8812,1.1941755758220145,0.9208817416095356,1.0069396211236128,1.0241308336644095,1.001366616413228,0.9744008110257516,0.953679001781095,1,8
1941,Service 3674,Maschine 4085,1.3905861594674789,0.969377585806622,1.017129424377632,0.9715084353960036,1.007868215907117,1.0208830634938495,0.9816556223303882,14,8
1942,Service 2183,Maschine 932,1.2759638005691178,0.9751789031127944,1.018867539668171,0.9775246917300224,1.0078639687519195,0.9699369102163417,0.985195905181152,1,7
1943,Service 2183,Maschine 1142,1.297670909151413,0.808613245374481,0.989741974123217,1.0060932652392849,0.9946679969638652,1.008111120516246,1.0088407009783646,15,7
1944,Service 2833,Maschine 8093,1.2702788478375409,0.919911464562248,0.9657601027581636,1.0147317405301866,0.9980055755626388,1.0260041743864492,0.9703657992455716,15,0
1945,Service 2833,Maschine 2196,1.1589794876953958,0.7411447673225307,1.025461557530863,1.0494868913577142,0.9960658335518898,0.9772782799973738,0.9993573478624376,16,0
1946,Service 2833,Maschine 4903,1.1336962861315567,0.8628195095501371,1.0129630689307665,1.0051836027551393,1.014162157675631,1.0053823575906922,0.9823610036435036,3,0
1947,Service 5227,Maschine 4383,1.213590863107341,0.8936625022692908,1.020938389407218,0.9945936467673352,0.9685392178451928,1.0062166037625422,1.0129263729983078,3,0
