,Name_Service,Name_Maschine,AbsatzmengeFaktor,PersonalkostenFaktor,EnergiekostenFaktor,ReparaturkostenProStueckFaktor,WartungskostenFaktor,AbsatzpreisFaktor,Prediction_Maschine,Prediction_Service
195,Service 24,Maschine 834,1.0625920444760923,1.045021387960366,1.0961347317183137,0.8775559772971048,0.9037644198924902,0.886137314765268,0,0
196,Service 24,Maschine 15,0.9936461701382312,1.1359159334725766,1.033126968821859,1.0262212574344332,0.9943062395407376,0.7790209485766815,1,0
197,Service 761,Maschine 795,1.2136493507917798,1.0910229180822903,0.921118097068676,1.0333519140774654,0.9287021776943704,0.929922345062962,14,4
198,Service 138,Maschine 34,1.0028960248214047,1.0158110536737075,0.8692557072806333,1.0142704359689685,1.0519290540174042,1.1875199542013373,1,4
199,Service 521,Maschine 600,1.1709835917168565,1.0632120810761791,0.8952548348178182,1.0279419270538213,1.0043693908699236,1.1481868987673347,8,0
200,Service 521,Maschine 598,1.0423311012535046,1.227287473229549,1.0083846181511935,1.1343501162980578,0.9268274398477576,0.9364874725011084,15,0
201,Service 328,Maschine 600,1.0854078916495755,1.0332130299097808,1.1233883211813416,0.8778808090399075,0.8972188398135992,0.8369842340082526,8,0
202,Service 328,Maschine 593,0.9196965351542756,0.9854923976809666,1.1136821746107797,0.8085118743101106,1.007209400576352,1.002737456912682,3,0
203,Service 400,Maschine 600,0.937057819375658,0.9757410139897114,0.8388291799812492,1.0510042722197706,1.1154735029325806,1.1204627804079188,8,0
204,Service 400,Maschine 124,0.969623207984856,1.202024449660273,0.981424232876682,0.8989965049401313,0.9623611780381952,1.0838667713186556,10,0
205,Service 400,Maschine 742,1.0354801283872268,1.0085519219651848,1.0589308529499208,0.9181951497006388,0.9375676015190648,1.0984752821432384,14,0
206,Service 400,Maschine 799,0.9962485443461374,1.2434413927584478,0.9750853975451456,0.7968774668797651,0.9537826357769792,0.9795703124242864,18,0
207,Service 618,Maschine 925,0.9941989881681192,0.9207141869691932,0.9666048814336792,0.9862175126247366,0.8728945891121834,0.9695486240876126,1,11
208,Service 793,Maschine 541,1.1998695480292478,1.086197080021871,1.1387894772814289,0.9736692236384856,0.9822862511222228,1.1451438267404803,0,0
209,Service 793,Maschine 699,1.1831246582615642,0.9375741276041288,1.059075002187804,1.0213727306358376,0.9683886206287166,0.8254442118223999,1,0
210,Service 793,Maschine 653,1.109384139508633,1.10121746284517,0.9149050864816264,0.8596252239888862,0.9900918793506744,1.1589408829288372,3,0
211,Service 820,Maschine 949,1.059607834350976,1.0340811114013373,0.8345543847190692,1.1290905111586391,1.0853990771341373,1.0292287489372454,3,0
212,Service 820,Maschine 147,1.0864915123240275,1.169789728145065,1.1395854618725936,1.0427619890304922,0.9998415869917464,0.9968365318083232,16,0
213,Service 820,Maschine 500,0.9481508637136916,1.067800668356778,0.9200949699855608,0.8430118673644238,1.0379337980306376,1.0333632977525942,7,0
214,Service 368,Maschine 67,1.0336438617871806,0.977060038367644,1.1354120576826618,1.2374877830831987,1.0394851751983334,1.017401593688223,11,0
215,Service 590,Maschine 611,1.1583297376306196,0.9735952388594878,0.9497217194383872,1.1137828306990158,1.059514198435734,0.8168128583474108,0,3
216,Service 590,Maschine 776,0.9928326141274236,0.908307112007243,1.0011306379269516,0.8225377325575133,1.0963392400945575,0.8720636322920399,13,3
217,Service 210,Maschine 535,1.105455708482272,1.160188478953735,1.1287046806412142,1.161515080647307,0.997504874275988,1.019554307587052,0,0
218,Service 210,Maschine 789,1.2592503931266292,0.9493493465981128,0.9988815101128988,1.0224161986418547,0.8279583635366112,0.9392495763222364,16,0
219,Service 292,Maschine 234,1.0926882405971974,1.3068922655816428,1.037165652513956,0.8816859474104886,0.9019424237657884,0.8597415202410466,14,0
220,Service 292,Maschine 672,1.1075377307619394,1.200426544363982,1.0680246608578448,1.004038211629318,0.984336317272632,0.9185780558544396,15,0
221,Service 558,Maschine 234,1.0868719837795084,1.1430193129838917,0.7761568368411647,1.137675417798493,0.8580165527203155,1.0982036734547582,14,5
222,Service 60,Maschine 347,0.9245814617729868,0.9153857450505596,1.0214370014959429,0.9277478731909312,1.1817261002891537,0.9763069427298616,2,0
223,Service 60,Maschine 858,1.311284207542208,1.0288618371570428,0.9648888687259416,1.0912120569844652,1.0340222817861788,1.0205644422722189,13,0
224,Service 684,Maschine 347,1.1570844856115907,1.252617085496576,1.1196660387540074,0.9773750362168312,1.037517000840616,0.9857649613133082,2,3
225,Service 684,Maschine 696,1.1136378945298886,1.1902293782531073,1.0358634032451837,1.081265772828183,1.2831141051326065,1.033320671592536,1,3
226,Service 686,Maschine 505,1.0673499211779989,1.260576898249746,1.0205802279854892,0.9845686201176564,0.9009671168163056,0.8712753813794066,3,0
227,Service 353,Maschine 505,1.11438844890164,1.1099024256181993,0.975072827048856,0.9675090515816768,0.8821693117837681,0.9060885276746524,3,12
228,Service 353,Maschine 748,1.1171897223492109,1.041337355254579,0.9689768290883174,1.1314312453746695,1.1150592920367584,1.0489525441941463,0,12
229,Service 353,Maschine 370,1.1628014772762685,0.8364864277091559,0.980750704541154,1.0203052212908577,1.155691647331919,1.0758317990395605,13,12
230,Service 73,Maschine 69,1.1273348035377757,1.2032101058054403,1.12133657408587,0.9375957750834064,0.8680885085575244,1.0901378171695657,15,0
231,Service 446,Maschine 69,1.1765494051738177,1.3248948870835546,0.9702735639542291,1.191571790453584,0.8738424898455547,1.0261811207494929,15,0
232,Service 446,Maschine 230,0.9722679610775562,1.0879392737225413,0.9494604353481376,1.1123321486291389,1.214268581729684,1.1464029900789845,1,0
233,Service 487,Maschine 69,0.9769040767028688,1.246186296972465,1.0777693764251552,0.9325077001180608,0.9886972696048024,0.9016465482218654,15,0
234,Service 487,Maschine 570,1.286761961672461,1.1505814239449743,0.984376234065385,1.0238754328387742,1.0791525411082774,1.1964889391058608,1,0
235,Service 925,Maschine 465,0.8961459535721865,1.0463026903925845,1.067547570746055,0.8672269711993164,0.9350416317092108,0.8515336497658356,2,0
236,Service 491,Maschine 774,1.0129721880893714,1.2018517867886254,1.0532754888394031,1.1630264084007638,1.0227335682223495,1.0432073072692725,14,0
237,Service 491,Maschine 981,1.100609050017698,1.0557558816933676,1.165170309441213,1.1024935801883131,1.2396649919580138,0.954800432692775,15,0
238,Service 642,Maschine 473,1.0192950612719067,1.1523542592067637,1.2451011927408508,1.00233015609159,1.0208979281249544,0.965010138152672,12,0
239,Service 642,Maschine 58,1.014488857670132,1.2043694983018665,0.9892952339742972,1.0195997395350762,0.9641382762049988,1.0695070310895896,16,0
240,Service 295,Maschine 124,1.007502682271409,1.2080600657467595,0.9141421310603683,0.96476111747213,0.9689913638097898,1.0653212267536318,10,4
241,Service 295,Maschine 445,1.1141197486453809,1.0458096100343144,0.8293038508983569,1.0807196400635903,0.937825943086471,1.0489172522371006,7,4
242,Service 295,Maschine 816,1.1936454181963254,1.0807216952770646,1.0524682842865885,0.9738727126453628,1.012394497140754,1.0498033134635778,8,4
243,Service 937,Maschine 658,1.1938739016111928,1.0482171511521878,0.9637924663745508,1.0588183908608928,0.9614917767330576,1.1100267775085164,0,0
244,Service 27,Maschine 269,0.9050264694947384,1.2018095928469696,1.1230870555105184,0.9660258495005718,1.0232199899619665,1.1715456048235264,3,0
245,Service 27,Maschine 18,1.3958388849829808,1.1132539378801884,1.0205611619634478,0.9279284891434784,0.841360021816421,1.0971608889094473,18,0
246,Service 729,Maschine 269,1.2869952186633795,1.0230191456575377,1.0022990117476815,1.1836118689248118,0.9998260634190884,1.0062673263330053,3,12
247,Service 729,Maschine 160,1.0508890834666011,1.145574985193339,1.0844772069154935,1.1736779436074658,0.884848324250362,1.1184344254458314,15,12
248,Service 729,Maschine 620,1.0788006547141378,1.1609842684063858,0.8970451590430396,0.9766275119056218,0.9126860582043854,1.0085118927593335,10,12
249,Service 722,Maschine 137,1.241477706674255,1.3141875617328052,1.0626395148524157,1.0025481634014792,1.0655596346530338,1.0455292408599006,1,0
250,Service 659,Maschine 137,1.215515733257699,1.136216788163079,1.0717970657831184,0.9285966602140812,0.9523746955585176,1.0237454190481867,1,0
251,Service 659,Maschine 50,1.044467943538337,1.0888268243159362,1.0730051596713666,1.109230210721431,1.1137028027134657,1.1294617939371667,3,0
252,Service 980,Maschine 137,1.1901162173014774,1.1066537683323927,1.1007976880750734,0.9927080705626086,0.9926573551529616,1.039349893400595,1,5
253,Service 980,Maschine 117,1.097850930106005,1.1130784213873397,1.022926024077423,0.9683917692869718,0.9032511812261794,0.9930622405696958,2,5
254,Service 980,Maschine 735,1.0908358383845826,1.0779026518097887,0.9537016366008308,0.9755794041358198,0.9211381231031948,1.0120465047748333,7,5
255,Service 980,Maschine 672,1.1259874673328862,1.1182194703159782,1.0533993036522806,0.9044664046915054,0.9490967728081668,1.03783090507965,15,5
256,Service 305,Maschine 696,1.0358443234474872,1.049636852736284,1.1858486069049088,0.9391878211851838,0.9566965542258736,1.0143420527178957,1,0
257,Service 305,Maschine 226,1.0628004611191488,1.1286558331228145,0.9504528950594734,0.9156664559505728,1.1082797817185508,1.0012615747184073,13,0
258,Service 305,Maschine 308,1.060759415413585,1.1043442140170652,0.8082561591934115,0.971327734926825,0.8197287771535795,1.0133854179174373,17,0
259,Service 449,Maschine 668,1.14122790773946,1.0418790822414656,1.155617722938883,0.7785796179341017,1.0777543522991726,1.1248800827326093,8,0
260,Service 449,Maschine 98,1.0373475795033495,1.0228073134515538,0.8782086253259145,0.909070520867744,1.0027713888930194,1.022277926636965,8,0
261,Service 599,Maschine 668,0.9404175325811296,1.1228225220549777,0.9542581631627302,0.9928404946671407,1.153440502947465,0.9043060463401564,8,0
262,Service 599,Maschine 126,1.251857578872377,1.1933175167497505,0.9622925355072104,1.143268485836105,1.114185649831714,1.0789172805336698,15,0
263,Service 780,Maschine 668,1.0137862528117756,1.096714230143954,0.8139596598555856,1.0022454090036934,0.9798810988521808,1.2050968984083947,8,0
264,Service 780,Maschine 179,1.2689900875120108,1.1370593725622262,1.0066382681649022,1.1481707098048266,1.000674377695949,1.12978632065578,7,0
265,Service 780,Maschine 941,1.0588512594139652,1.0741717828916435,1.18148314593642,1.0211227362220332,0.9150221926427304,0.9980704322899052,18,0
266,Service 995,Maschine 844,0.9859016319004112,1.0117936350205452,1.1205938992886713,0.986048514261543,0.9777562170883616,1.011678966880445,0,0
267,Service 902,Maschine 788,1.1572763476698338,0.8463314651921579,1.1725923524937298,0.9126379134004652,1.0328161563473492,1.1123468843907485,18,4
268,Service 902,Maschine 409,1.014306821202052,1.081131023483162,1.2622839179155334,1.0227183241309945,0.9333253507684036,1.0149738109870252,1,4
269,Service 338,Maschine 788,1.1192102612435837,1.1769595932874268,0.9834400055896734,0.8880367163207306,1.006085584175154,1.0079553724017245,18,3
270,Service 146,Maschine 788,1.2101641035383102,1.267388961459352,1.1641941326410294,0.9981045553489342,1.0652324384631795,1.1043977892441963,18,0
271,Service 508,Maschine 923,1.0115167341498574,1.028516844414634,1.063721274501866,0.9161737107016666,0.8600131495372415,0.9408432895686134,3,0
272,Service 774,Maschine 624,1.1853502566235388,1.0732152249305371,0.8959458274712269,0.8147496553935637,1.2160367437960111,1.078045244611603,0,14
273,Service 731,Maschine 676,1.12974856356119,0.7806492918766541,1.0465234516210045,0.9902254789589804,1.0553907806674634,0.875646849569018,0,0
274,Service 731,Maschine 742,1.0556265329236925,1.0728640095510646,0.9647254202575356,1.0329545440366776,0.9797445006890088,0.8889060098860987,14,0
275,Service 731,Maschine 151,0.9638627104869176,1.2313869398810784,0.9625959249020252,0.8487957262939446,1.14556052229627,0.860599330733642,13,0
276,Service 818,Maschine 676,0.9690087110075626,1.0344206904282345,1.0974356078013707,1.0936039150383816,0.8346903802426,1.0300496792874776,0,0
277,Service 818,Maschine 583,1.0700496888275024,1.1948942965856255,0.9197192804103518,0.9390345069880056,0.9289620060028978,0.9396492434136556,16,0
278,Service 307,Maschine 318,0.9321399383397496,1.183147612451215,0.9411615189109208,1.247295016819484,1.089171349178126,1.0991244361695325,3,0
279,Service 307,Maschine 385,1.0248000272766014,1.1495167436952156,1.1490373096571609,0.8041373530299427,0.8856113111614321,0.8336560610275434,14,0
280,Service 334,Maschine 397,1.0966960740048155,1.1336248790123284,1.0762603225609009,0.7693572538306167,0.948445202345386,1.10608069590627,15,4
281,Service 397,Maschine 373,1.128198170743382,0.9850521947851104,0.7738899514841506,1.0731025531210474,0.7406973670847391,1.0450533968844429,18,0
282,Service 845,Maschine 78,1.2810656774674156,1.234796775114068,1.0226407670089657,0.8678456453141701,0.9730243163151154,0.9708257815576292,3,0
283,Service 845,Maschine 580,1.2321975042919813,1.0826803055248522,0.9445367277541132,1.10920022784728,0.984830076304556,1.0582070262424037,7,0
284,Service 241,Maschine 78,1.0678700453494658,1.002008080752088,0.8614463413973569,0.9504764056824756,1.252729748646225,1.1349040999295348,3,10
285,Service 241,Maschine 948,1.1778670173371415,1.069331828519777,0.9931505944929192,1.09713239205779,1.04832857674481,0.981718126636353,18,10
286,Service 241,Maschine 291,1.3211789452892169,0.98746741117008,0.9191329813554804,0.94115714916732,1.1262985456206298,0.8698653211725104,1,10
287,Service 269,Maschine 756,1.2251880589940545,1.071886321089342,0.8904957683845648,0.9609030253984118,1.1150844373787736,1.0746516150647567,17,0
288,Service 269,Maschine 252,1.127394849396676,0.9584501325108372,1.0025209447454015,0.8475678514620943,1.03539978598364,1.1589983913770383,8,0
289,Service 454,Maschine 756,1.1732056147331305,1.1552970437735637,0.9730360699381786,0.941127185350398,1.0625929128543568,0.9549080926073136,17,0
290,Service 454,Maschine 147,1.108836393071271,1.1040035874628893,1.0266769707083234,0.9577820791556048,0.9377496988556596,1.048120586261118,16,0
291,Service 454,Maschine 139,0.8676413526334187,0.9042269930232744,1.0305285458102107,1.143071865583809,1.2088667735113954,0.960219765509332,4,0
292,Service 704,Maschine 683,0.9792982338543608,1.0897754586121635,1.0056312841591524,1.0063976573868751,0.9894392748358424,1.0375350095357303,1,0
293,Service 297,Maschine 683,1.0588626244852282,1.135388801940393,0.9651942235545494,1.1480907399357485,1.0595839826847042,1.0825382727885715,1,0
294,Service 297,Maschine 75,1.1524960734053789,1.1993077041087306,0.8092424621943615,1.0580953654957403,1.2370024850168593,0.9558354005072328,10,0
295,Service 468,Maschine 842,1.0190337727547003,1.1086914380904316,0.8349492783629402,1.0538530655894889,0.9516753417167974,1.060074104959608,10,0
296,Service 468,Maschine 222,1.1052653187904002,1.2078908125471015,0.7293214466137303,1.0216655736250904,1.0770306407319692,1.0203805598247222,18,0
297,Service 468,Maschine 917,1.2810992662175342,1.149693594180582,0.9240230035775192,0.9759930579772462,1.134316620989151,0.998803191701646,10,0
298,Service 468,Maschine 744,1.2902470109926312,1.202504176758606,1.0328213970702658,0.988938723345113,1.0341148206287758,0.9679299106810564,14,0
299,Service 615,Maschine 186,1.1438398897792346,0.9903826480989004,0.9595397878814136,0.7925978252445529,0.9710386664678192,1.1191173503438645,14,0
300,Service 615,Maschine 411,1.0621899199896585,0.9075865385847468,1.06343128530199,0.9610459194518765,0.9393099619698384,0.9870949676314776,15,0
301,Service 615,Maschine 677,1.0595028864353784,1.0458699504179356,1.0018010266585855,0.8456500541906052,0.936472240972254,0.9222148539761468,13,0
302,Service 615,Maschine 721,1.086066841751667,1.183939316414012,0.9910720183434956,0.9121637892476936,1.048601823576094,0.9757623986292792,14,0
303,Service 615,Maschine 562,1.0857011582192089,0.8738213405689977,0.8816472820697756,1.0469598700086746,1.0822118755919692,1.0704418855636446,2,0
304,Service 391,Maschine 44,1.1464190927760842,1.1538361520693414,0.9784554595249844,0.8623849716969801,1.0584704026560534,1.0274358530312455,8,0
305,Service 391,Maschine 656,1.03955508535006,1.0206346729804714,0.9809778839901968,1.0424239327648754,0.9737469337427388,0.9310509915947456,18,0
306,Service 372,Maschine 117,1.1618505629974505,1.0996572011251284,0.9521485644510816,0.9590279774352992,0.9847331186456358,1.088516391923938,2,0
307,Service 374,Maschine 409,1.132997830600444,1.12717289058,1.0146772718424346,1.0119629273757695,0.9163319907048446,1.1637503824477893,1,0
308,Service 421,Maschine 409,1.0344071738928873,1.074716914725366,0.9846385398189028,1.0010360386048929,0.9406611312793416,0.9404268313482796,1,0
309,Service 404,Maschine 80,1.112856360249132,1.335652012423173,1.026975543279271,1.0151794573046244,1.050319976281886,0.7975853593377915,1,1
310,Service 633,Maschine 113,1.0598047717953851,1.2482467650229612,0.9613752399606458,0.9258940798595932,1.0513336310890715,0.836914604717704,18,5
311,Service 25,Maschine 1,1.0927095194141103,1.0340099638424294,0.9833675690252992,0.8971428863235797,1.178829132603871,0.9265636475050636,13,6
312,Service 970,Maschine 1,1.1811124430044144,1.0881842510988382,0.9758675254032132,1.0540466538874391,0.8715483335604257,0.9932860169811976,13,0
313,Service 784,Maschine 390,1.176825788209405,0.8744983820731045,0.9929363574734752,0.968561273474844,1.0556871015104354,1.130773916426019,16,0
314,Service 784,Maschine 850,1.0679478663187332,1.1491883413648518,1.1296342070452623,1.0323251054361269,0.8351065343617223,1.0363639237764104,16,0
315,Service 784,Maschine 917,1.0440299559993604,1.155927898985451,1.0809299831691743,1.054965536396689,1.148132827697979,0.7891893093230987,10,0
316,Service 910,Maschine 183,0.8904746012319986,0.990758793074266,1.119454932865605,1.0097517041538735,1.0908344909221095,1.0587280098054035,13,2
317,Service 540,Maschine 183,1.047725823833337,1.0957190424099836,1.0409711197404985,1.0944842627446956,0.7700586256417119,1.0061580952994205,13,0
318,Service 185,Maschine 183,1.3547083339028996,1.104459639269687,1.0756071278371884,1.0229062482385018,1.033919872612863,0.9771500118361448,13,0
319,Service 689,Maschine 933,1.1755098173845044,0.8700687030767911,1.202377997274886,0.8935451633456815,0.900041448833367,0.9934856683650092,16,14
320,Service 689,Maschine 850,1.162656692263865,1.0490505948789377,0.9491461539253344,1.0328234811037649,0.9946852253998332,1.0243306381871584,16,14
321,Service 689,Maschine 30,1.0047585487282444,1.0272078841909893,0.920064566041297,0.8833112665237339,0.923164580373584,0.9737871035222688,0,14
322,Service 518,Maschine 226,0.8845268290209116,1.1462738440543412,0.892851013709997,1.0356009320990824,0.9365308840009104,0.8636641370882242,13,0
323,Service 518,Maschine 71,1.2420282878592972,1.1775629881371512,0.9992242912053362,0.8403911276869118,1.0451287208307043,0.8898107261739593,8,0
324,Service 385,Maschine 226,1.174149774839636,1.1393167742924029,1.0344505310936885,0.8539794765950005,0.9403026562477188,1.105567468341217,13,0
325,Service 385,Maschine 628,1.174008481191624,1.027086927695125,0.9247367517832664,1.0365310852633869,0.9897549337656372,0.933704064210388,13,0
326,Service 802,Maschine 187,1.1969481666303097,1.1217351032373546,0.9448986279520324,0.9552399269742337,1.0290397617183686,0.9932897467157972,18,0
327,Service 802,Maschine 548,1.1158033745143576,1.1503999548170116,1.0156062649236706,0.9648381063919974,1.258120923687885,0.9672075857020748,1,0
328,Service 723,Maschine 187,1.0998886654932931,1.148957961200242,0.923267696743438,1.1099219706006995,1.0743099720576943,1.0422015057968088,18,0
329,Service 579,Maschine 187,1.1356261525651463,0.9236797551377316,1.2003045096941272,1.048725376689907,1.0728450067749709,1.068306723783074,18,0
330,Service 579,Maschine 917,1.1109065263135496,0.9107369111889394,0.9601558175388336,1.0198271952872011,1.0888675597395194,1.0259268888261537,10,0
331,Service 579,Maschine 716,1.175844567396101,1.23642576491169,0.944159663648511,0.9798068455114192,1.025595568791639,1.0659624996258608,2,0
332,Service 37,Maschine 669,1.075863820303614,1.1461210566835796,0.9150160785101208,1.15726639623802,1.0375921829148294,1.0511470930310125,17,11
333,Service 37,Maschine 193,1.0949472262260762,1.2125830546324496,0.9149711912550342,1.0477777936152624,1.0191123990107671,0.98033731350565,10,11
334,Service 129,Maschine 669,0.9982177792647154,1.1531289694061992,1.0423150001257555,1.1378745873118987,1.1516734048624129,0.8875362990753213,17,6
335,Service 997,Maschine 817,1.0939745796550238,1.3632905268806668,1.2404120643028853,0.9048302699098923,0.97496358247663,0.8616028785195015,1,0
336,Service 997,Maschine 742,1.115576614263654,1.1662628893122815,1.0205022824973475,0.9536991746585962,1.0510387416416005,1.0799778547892356,14,0
337,Service 997,Maschine 650,1.0743400504040943,1.108418859960288,0.9092638650024972,1.0705670179142848,1.1077697544942908,0.9883329190351406,18,0
338,Service 629,Maschine 817,1.2648358532679962,1.056794195097666,1.0456682844130047,1.112440742464664,1.009190531721701,0.8700685086409339,1,11
339,Service 474,Maschine 817,1.144633993317227,1.0906002933245071,0.8793350618966372,0.9740016604932428,0.9848912438484104,1.105600259782129,1,11
340,Service 6,Maschine 128,1.1259581995187051,1.114140444880583,1.1089043806049363,1.1238037428582095,1.0729605775676443,1.165115971433616,15,0
341,Service 281,Maschine 128,1.043879300856296,1.0566711569222416,0.9974998582766982,1.0872804360388786,1.0142220588890736,0.9883933037365984,15,0
342,Service 281,Maschine 922,1.1533368278286482,1.236732024720436,0.9507949107918668,0.9381163855531586,1.1843552401077269,0.9985805059155998,3,0
343,Service 281,Maschine 102,0.8893049892991735,1.1269825836176648,1.0839830954828416,0.9943709469037504,1.0586975146329294,1.0566407225937766,0,0
344,Service 195,Maschine 128,1.0839271600825011,1.034227885129852,0.805701914267932,0.996187931243508,0.8758822646256416,1.028289793391734,15,14
345,Service 195,Maschine 158,1.1131468175478345,1.0074427696594863,1.052968097393435,0.8989475412144466,1.1281279744963804,0.950584421065298,11,14
346,Service 195,Maschine 184,1.2245287584474571,1.1431161191015744,1.009043607085944,1.0136852697036234,0.8411033145124132,0.9585783952136936,3,14
347,Service 362,Maschine 128,1.201848539445,1.2348171101347294,1.032589345942831,0.9138794679407816,0.962844061990904,1.1284599060798597,15,0
348,Service 180,Maschine 125,1.1886639578874836,1.0285376934659556,1.019803456026639,1.16251155346474,1.0669155118435538,1.0301795130582987,11,0
349,Service 180,Maschine 680,1.0715326293957652,1.0614715991647052,0.8762008814022276,1.0847964862597834,1.0020810169625554,1.0334242997224643,1,0
350,Service 873,Maschine 125,1.1123815526449383,1.2359737613796682,1.0004850745879668,0.8489542819706652,0.956503765114867,1.060413261438149,11,3
351,Service 873,Maschine 389,1.031083215409479,0.9548568984403422,1.0590364192934654,0.9582251614504268,1.1892182250091348,1.0428645585739105,1,3
352,Service 873,Maschine 52,1.2003762313894044,1.1611159005876217,1.044911110368805,1.1676954400240378,1.013165183150248,1.180475244380264,17,3
353,Service 112,Maschine 228,1.0280174810318072,1.060348263940387,1.184670315661399,1.0852703944493842,1.110163386811825,1.1874410594616545,11,0
354,Service 277,Maschine 812,1.101351053350366,1.3354678632312724,0.9204875090963088,1.0427595483684304,0.8263020157469139,1.016592788139541,7,0
355,Service 664,Maschine 812,1.2876515565629696,1.0627127132060543,0.909511723653737,1.108533943119227,0.9598900465917386,1.0444723731111685,7,0
356,Service 221,Maschine 10,1.051040353960298,1.2009412750545818,1.0299231415087018,0.961691457955178,1.2571314057264873,1.003658320832652,15,0
357,Service 221,Maschine 578,1.1594820044312053,1.015443408798934,0.9262857635862172,0.9482228508493888,1.0020853281649718,1.014356753779967,18,0
358,Service 221,Maschine 316,0.9562520099499938,1.1109486538195,0.9341653791043676,0.9411148909491408,1.1494374361284303,1.143904609045746,18,0
359,Service 460,Maschine 10,0.9978520741514362,1.0624898327803218,0.9859898022244338,0.9019035199619058,0.8834095259398531,0.7644490950670585,15,0
360,Service 707,Maschine 663,1.103317306010222,0.9539339854348238,1.0594713908376538,0.9877121380788634,1.0902924348017209,0.7446434760895211,11,5
361,Service 765,Maschine 998,1.0987728127649168,0.9106904718483104,1.0151084530674097,0.9918076166180524,0.9526165644992386,1.1734390818975295,14,0
362,Service 765,Maschine 40,0.9638126227469608,1.1608838274723836,0.8854040087478938,0.9615932726892784,1.0811379872685607,1.0772883152495096,8,0
363,Service 765,Maschine 63,1.0543584925819471,1.1846020998223343,0.9167135296274818,0.9949202912384524,1.1724253769026605,0.9314903573564371,14,0
364,Service 22,Maschine 56,1.171343947014547,1.1618067650163415,0.9202262298617584,1.071187248508757,1.1917486481311648,1.020661863868764,13,1
365,Service 523,Maschine 899,1.173338100701132,1.0112789863256666,0.8976056717096916,0.8913016105467226,1.1149229509263416,0.8930103404442606,2,0
366,Service 523,Maschine 983,1.0353578411351465,0.8988509231924592,0.8815739790438505,0.9385846599342272,0.9830422146766,0.9746913693443124,7,0
367,Service 523,Maschine 591,1.1215701377702747,1.102087256520918,0.9012962822956708,0.9959443832224651,0.9624439565337858,0.906045106325116,8,0
368,Service 523,Maschine 913,1.1971612795837887,1.023679778206174,0.965037688966742,1.010540981336394,0.935806193518506,0.8223710861867999,8,0
369,Service 523,Maschine 671,1.1827400206045415,1.1303052310142143,1.035604503292316,1.1109630488563034,0.7627550877700767,0.8284057412089442,8,0
370,Service 807,Maschine 899,1.3469193470124838,1.11225226591403,1.0431485042612112,1.0820528225064547,1.003624763279945,0.9916523744376754,2,0
371,Service 807,Maschine 72,0.9857559384127604,1.1911687169658,0.9925367052870644,0.9302387904683774,1.0192957164771097,0.8468854160560374,15,0
372,Service 912,Maschine 899,1.214197628557537,1.1405369444588045,0.9961865010787776,1.1367561459041022,0.9907141452072844,1.0445639499523292,2,0
373,Service 705,Maschine 980,0.9795569857923344,1.053386194444739,0.9439633667948796,1.0009457260884596,1.0965553368618646,1.1117651979253864,2,0
374,Service 942,Maschine 798,1.0435795682456417,1.122676044013322,0.9892285998681044,1.1349547645868976,1.09944392643688,1.064717456306027,0,10
375,Service 444,Maschine 798,1.1248864130858445,1.123747159136134,0.7635271076274524,1.0053371270367149,1.0487248954816348,0.9270380538873956,0,0
376,Service 444,Maschine 455,1.0944841284132067,1.0287753602506076,0.9954672989283128,0.9573670266517348,0.9378947911898698,1.1104980884095967,17,0
377,Service 868,Maschine 150,1.1042714154311668,1.156747798349491,0.9942294480217004,1.123613489149189,1.068205413453247,0.9180485328843492,0,0
378,Service 417,Maschine 150,0.970924176808304,1.0456531161264102,0.9526696535377218,0.7839488918018662,0.928073724872874,0.9806430270694684,0,4
379,Service 417,Maschine 12,1.2323826366345578,1.082271143690276,0.9108610212448024,0.921611751288149,0.9775963868229056,1.071746195394966,7,4
380,Service 655,Maschine 699,1.0835705772748163,1.0085409424047405,0.8038312157864685,1.0330809469432791,1.1048599343384755,0.9113129666993404,1,0
381,Service 792,Maschine 295,1.0883236434807748,1.2829431186254627,0.9216918710951458,1.2355739562148735,1.0047836947508246,1.06656512515533,0,0
382,Service 792,Maschine 338,0.8092900263807254,0.9458135310338156,1.0384742711492196,0.8878617912950094,0.9695058265096548,0.9927685308646372,8,0
383,Service 578,Maschine 179,1.3654078621383745,1.1307305156792242,1.0148311951235711,0.8102701353871681,1.147757191435481,1.0438499639773011,7,11
384,Service 578,Maschine 416,1.1079452159167222,1.1290990581468994,1.1522521870726796,1.035295264945637,0.8068434443186933,0.8914177538392127,7,11
385,Service 578,Maschine 312,1.0628466239245895,0.97518340948894,1.093596039550783,0.8722655895002763,0.8320123380257356,1.1099677844324052,17,11
386,Service 237,Maschine 572,1.1933759494636995,1.013840213243572,0.9787349257878636,1.1243647266252412,0.7941539713848449,0.9701574078639994,16,0
387,Service 638,Maschine 206,1.133500189271171,1.0434004031417574,0.8201076223299337,1.045013262604856,0.9980783732464268,0.9194873829706596,7,14
388,Service 638,Maschine 735,0.9815828765248488,1.1071058716353446,0.9753446967994496,0.8146909141851001,1.0629825502574306,0.9875299264641676,7,14
389,Service 477,Maschine 206,0.9728291784747416,1.2334328531074163,0.9763210678545264,0.9541747511292504,1.0326875912158575,1.076911763288554,7,14
390,Service 733,Maschine 893,1.0905703490416934,1.1589264910738435,0.9591763054623896,0.8671732762033655,0.92179563774571,0.8685606202103359,11,0
