,Cluster_Maschine,Cluster_Service,AbsatzmengeFaktor_mean,PersonalkostenFaktor_mean,EnergiekostenFaktor_mean,ReparaturkostenProStueckFaktor_mean,MaterialkostenFaktor_mean,WartungskostenFaktor_mean,AbsatzpreisFaktor_mean
269,16,13,1.156756998356025,0.8690716701302771,1.0097186066319477,1.0089122701585105,1.003130721850323,0.9970630976323719,1.0068973712827634
270,16,14,1.199801961516553,0.8797520968246975,0.9959515443748131,1.0057609917775037,1.0071729501635902,1.0021705013730533,1.0099641312259997
271,16,15,1.2456224019357576,0.8159710413465644,1.022829079582631,0.9887055670105687,0.9879388739739086,1.0017312950945123,0.9910806980793149
272,17,0,1.1968535998023955,0.9116663931362623,1.000743503402704,0.9994378776175987,1.0002290416592405,1.0003576155776275,1.0004765443044918
273,17,1,1.2755232850726193,0.8470960567692469,1.025041778025341,1.00253959463939,1.0209843010856017,0.9969891983665102,0.9750738485368664
274,17,2,1.2228604582634155,0.8784692893895747,1.002631887812648,1.0042091576367091,1.0080293084556788,0.9987303341929645,0.9991275501824308
275,17,3,1.1912637215554616,0.9085972137811567,0.989747771286314,1.0066471545339715,1.0078266779023566,1.0124409738048865,0.9897557683654797
276,17,4,1.1790593806795358,0.8701748366604187,0.9978398917953969,0.9846889210399591,1.0075227954137307,1.0034295219543143,0.9991972227543732
277,17,5,,,,,,,
278,17,6,1.2125604448673324,0.9421311548963596,0.999494846238747,1.0026729599077193,0.9989052604222691,1.0031001001734061,1.0031920424629914
279,17,7,1.2160530264422809,0.8790552365306096,1.0022757677401264,1.0025757444142263,0.9932911873093518,1.0038191929282712,1.002307972285198
280,17,8,1.1694883193250227,0.8585198461917413,1.0012911758951235,1.0001166739019158,1.001037304956763,0.9993419072636581,1.0049160702515711
281,17,9,1.2161981087942322,0.9227872686371237,1.0019729249528397,1.0030064065441924,1.004089814455693,0.9989552759959628,1.002366152323654
282,17,10,1.2174894011947281,0.8849426882335184,1.0009102042543594,0.9961080545929196,1.005078790463731,1.00195412183842,1.0038093000164308
283,17,11,1.1359134493685654,0.9511559777542479,0.9838895300505823,1.0211288551538855,0.9936108525262539,1.0109282552708576,0.9999782133816915
284,17,12,,,,,,,
285,17,13,1.2027964825431898,0.9241856782133326,0.996094530623093,0.994893995937426,0.9996069188702803,0.9972552296182813,1.0046014030395702
286,17,14,1.2115309990831278,0.8399681197593272,1.00553809785897,0.9955948339869849,0.9975476713367554,0.9956419694185106,1.0065044792226596
287,17,15,1.2422520491518425,0.8692532288917256,1.009919225472392,1.0061804059793793,1.0070177258770943,1.0123775177792917,0.9898592719439167
288,18,0,1.1818715440585785,0.90482748688999,0.9983239052272425,1.0047609723091342,0.9959318376383707,0.9959505558583536,0.9997996400194619
289,18,1,,,,,,,
290,18,2,1.1623394329518957,0.9040284900924718,0.9745653474163656,1.029696372219736,0.9801853839060924,1.0060911089296178,1.0481873555645578
291,18,3,,,,,,,
292,18,4,1.0125973687032614,0.8993580443508392,1.0079288285506875,1.0072585588135816,0.9990161972882489,1.0009252626566223,1.0244941554949352
293,18,5,,,,,,,
294,18,6,,,,,,,
295,18,7,,,,,,,
296,18,8,,,,,,,
297,18,9,,,,,,,
298,18,10,1.2444660637029958,0.858603775278656,1.013096638186317,0.992707129230839,0.9846425310776088,1.0369836127431018,1.0247172232760942
299,18,11,,,,,,,
300,18,12,,,,,,,
301,18,13,1.1445404021111443,0.8347877377340515,0.9897267555035502,0.9912375863717574,0.9982637805594715,0.9808153559912792,0.9949442219515857
302,18,14,1.2027408691469654,0.8823886632009152,0.9947798147171176,0.9840149064166178,1.013585752470633,1.024152266329711,1.0070630027350307
303,18,15,,,,,,,
304,19,0,1.194224134841548,0.9024613833324912,0.9997376345660883,0.9994488200991417,1.0004678769423985,1.0004586553403112,0.9984825533464888
305,19,1,,,,,,,
306,19,2,1.2118338421945662,0.9242010292761507,0.998833573124557,1.0018121828717925,1.0046625852668165,0.9958979002683145,0.9978502361532705
307,19,3,1.3166164434058898,0.8966790303669913,1.0005671089595034,1.0192789436332048,1.0139011289872897,0.9656001858421065,1.0007000616095811
308,19,4,1.20878297718919,0.8660004867840293,1.0030069829121033,1.0010151061840027,1.0074181251655396,0.9954797746331785,0.995800540923801
309,19,5,,,,,,,
310,19,6,1.2095479191034342,0.8633530076204045,0.9956769841890315,0.9997474542001895,0.9948146531188421,1.0011552140083522,0.9990169481838876
311,19,7,1.191081287703858,0.8931469254179111,1.0028724817998684,1.0036607063531007,0.9989582021337642,0.9956518915006103,1.0079796789395503
312,19,8,1.1941918286913058,0.9241381490221782,0.9977716576738725,0.9941174609838349,0.9974296196612605,1.000792829475662,1.0006380572512108
313,19,9,1.2115575817639694,0.9167763945396045,1.004466116633573,0.9964987697861181,1.0018436859669393,1.009702566681467,1.0001506908618727
314,19,10,1.2301562970270972,0.942253065817586,0.9940149665289828,1.0063306965585848,1.0005261241950818,1.0024638038300673,1.0007692134104296
315,19,11,1.1067555664051412,0.8385026888221487,1.0004347425984246,1.002224584606891,1.00944149151508,0.9923812743506595,0.9908758824478046
316,19,12,,,,,,,
317,19,13,1.188916735952856,0.8729138856299722,0.9954080342388281,1.0015794000109397,1.0031800159169058,1.0006018623574555,1.001878152438309
318,19,14,1.1867154350698177,0.9138749432365555,1.0010146901639532,0.995653527686413,1.0020189369856238,0.9974686193018303,0.9961637484283518
319,19,15,1.227576149232595,0.920936011131112,1.0044041472479153,0.9915454507325886,1.0083457103473847,0.9550054237059332,0.9627268093387856
